lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,rep_x.1,rep_x.2,rep_x.3,rep_x.4,rep_x.5,rep_x.6,rep_x.7,rep_x.8,rep_x.9,rep_x.10,rep_x.11,rep_x.12,rep_x.13,rep_x.14,rep_x.15,rep_x.16,rep_x.17,rep_x.18,rep_x.19,rep_x.20,rep_x.21,rep_x.22,rep_x.23,rep_x.24,rep_x.25,rep_x.26,rep_x.27,rep_x.28,rep_x.29,rep_x.30,rep_x.31,rep_x.32,rep_x.33,rep_x.34,rep_x.35,rep_x.36,rep_x.37,rep_x.38,rep_x.39,rep_x.40,rep_x.41,rep_x.42,rep_x.43,rep_x.44,rep_x.45,rep_x.46,rep_x.47,rep_x.48,rep_x.49,rep_x.50,rep_x.51,rep_x.52,rep_x.53,rep_x.54,rep_x.55,rep_x.56,rep_x.57,rep_x.58,rep_x.59,rep_x.60,rep_x.61,rep_x.62,rep_x.63,rep_x.64,rep_x.65,rep_x.66,rep_x.67,rep_x.68,rep_x.69,rep_x.70,rep_x.71,rep_x.72,rep_x.73,rep_x.74,rep_x.75,rep_x.76,rep_x.77,rep_x.78,rep_x.79,rep_x.80,rep_x.81,rep_x.82,rep_x.83,rep_x.84,rep_x.85,rep_x.86,rep_x.87,rep_x.88,rep_x.89,rep_x.90,rep_x.91,rep_x.92,rep_x.93,rep_x.94,rep_x.95,rep_x.96,rep_x.97,rep_x.98,rep_x.99,rep_x.100
# Adaptation terminated
# Step size = 0.761464
# Diagonal elements of inverse mass matrix:
# 0.142336, 0.00457136
-185.597,0.918565,0.761464,3,7,0,188.03,3.83585,3.78719,1.87901,1.78742,2.11283,4.35901,5.17931,3.94349,2.82903,4.98684,3.14325,2.5013,9.13336,5.63723,11.8086,6.49285,-1.08474,3.58919,7.81523,3.88014,0.522975,8.78908,0.0862709,0.0991468,-1.38574,4.92154,3.5663,2.13388,0.490609,6.15449,10.1412,9.17208,3.59856,1.52912,-0.458214,5.75962,5.74108,0.353144,1.12691,5.19207,1.30987,0.565816,6.49234,2.12377,7.99261,1.53062,10.8068,6.95077,1.70743,3.40583,7.4275,-0.729643,1.94143,2.54554,1.42706,0.686056,4.40523,3.98658,3.70856,5.05135,4.27917,-1.69652,-7.33353,3.58447,2.83079,1.0291,4.30381,4.26848,7.83946,1.81813,-0.617101,8.8436,10.3361,9.84714,4.9058,7.52235,4.79595,7.42801,3.46468,-1.85067,-3.00917,0.961121,-1.05802,2.56779,11.5404,-1.82424,1.6519,-2.98161,6.59798,-4.411,8.29108,6.1779,0.483185,5.20773,7.36431,1.8437,6.9154,9.35592,3.01516,7.94369,3.45648,8.13062
-186.523,0.91505,0.761464,2,3,0,186.711,4.47246,3.848,2.9458,1.56677,-5.69449,0.938629,4.48544,5.03244,2.43136,7.17826,0.331947,-1.82106,3.66248,2.86531,5.35445,4.50903,5.65726,0.697783,0.32212,8.32283,-1.20512,1.56287,5.0494,1.5358,4.90911,6.69908,0.52076,6.92473,2.71381,0.26707,-7.41916,5.54211,7.56096,4.84757,-0.807073,6.95579,3.18682,-2.55476,4.47698,7.89065,7.29993,9.16546,7.89041,-0.284348,4.78897,7.73153,-1.22372,-1.03248,8.79596,7.43662,9.32226,3.28763,3.38496,6.33114,5.84894,6.51376,3.48165,4.79071,9.89802,-3.20714,13.9292,5.14523,9.55208,-0.0822883,4.2203,4.13307,5.0832,4.89964,13.2821,7.75369,3.02972,0.540533,5.07711,4.48928,5.05572,5.00235,4.77245,8.44689,14.4894,1.08433,7.34023,1.30555,5.28506,0.162288,0.415267,9.90384,-2.73354,1.7486,-0.359774,1.45281,3.77688,2.98957,3.86032,2.10581,0.625997,10.4806,5.53223,-4.45269,3.11852,17.1544,9.74703,4.67599
-186.919,0.984449,0.761464,2,3,0,187.028,4.58943,3.90791,6.23484,7.98682,1.81551,5.6583,1.27349,1.85786,2.48238,6.55984,-4.93932,6.78291,7.81579,7.5967,3.26114,5.79355,9.28175,7.01239,1.66608,5.1284,6.72721,9.88743,4.25341,2.18462,2.30936,4.62743,10.7423,-1.91525,3.63584,-0.343795,9.98582,8.62655,-2.64832,11.0633,0.551177,3.46551,5.53511,1.19823,6.50473,-0.217772,10.7984,1.63765,9.69519,6.02991,-1.76776,6.88348,3.87964,-6.21411,7.69004,-3.49082,6.53875,2.89026,-0.433202,4.98907,2.74608,5.35102,3.74154,7.67992,7.48526,6.35791,4.67334,0.43386,8.87426,4.7506,2.33825,5.50398,8.97199,3.43512,-0.200618,7.35072,11.1793,-4.48205,0.506574,4.74382,4.93685,3.96464,0.880512,4.93129,12.4742,0.452666,5.99173,8.54447,5.27267,-6.02721,8.89844,5.19222,4.84357,4.65555,1.79223,2.70037,-3.07918,5.62606,2.23194,2.66048,7.62469,2.16899,10.6187,9.8529,1.26992,5.37029,4.88925,6.88404
-186.894,0.997309,0.761464,2,7,0,187.26,4.58856,4.04932,7.31885,3.57287,7.77716,0.00279392,6.38303,1.48256,5.15508,2.35343,1.83134,4.86347,7.62081,9.02524,-4.3013,4.3028,0.741766,2.05143,4.79081,5.97519,6.1275,9.42937,7.44198,5.21818,1.01874,0.345054,2.18461,-8.26001,2.96899,8.21862,3.41457,3.55601,2.83513,3.19595,-0.330489,-2.83924,11.9617,9.75665,-0.256242,-0.480003,6.17473,2.14132,1.25397,4.6108,2.87041,-3.75521,0.971817,5.3186,5.98443,0.61307,3.82296,3.6755,0.686399,6.71912,4.54013,-4.81219,-1.32345,1.26375,7.07867,-3.14762,2.92714,5.72284,-1.34321,5.98148,12.1231,4.81895,-0.00240851,0.656697,7.50486,2.82707,8.36398,6.86728,3.35136,-1.97,3.04833,-0.421376,7.28419,0.458304,5.05091,9.91362,7.46639,-0.138672,5.73207,3.93053,5.6866,10.3708,1.79745,1.10817,9.15659,0.715718,6.047,7.0622,2.9157,5.98861,6.59826,0.41714,4.45606,1.87999,2.53043,8.42298,8.42234,7.42486
-185.848,1,0.761464,3,7,0,186.951,4.25034,4.04515,4.30769,10.9511,3.8722,5.29856,3.75816,0.998412,6.01987,0.968301,8.97016,5.21407,-2.2023,10.2225,-1.0449,1.84101,-1.71052,8.5679,6.3009,2.86016,7.20158,3.58248,1.1711,6.61875,11.3231,6.8011,0.721011,7.58842,3.74853,2.70054,10.3729,3.19898,6.03039,3.2117,-0.522277,9.28819,5.08879,9.13728,3.92497,10.6814,12.8908,2.08497,7.00138,-6.73759,7.86435,7.1383,-1.27252,5.54154,-1.56649,3.14205,2.07901,2.22731,1.43338,-1.23871,10.9851,0.0742609,4.14322,2.77887,7.53978,8.1723,7.29852,8.26718,-8.79276,4.10577,10.779,2.54119,2.36332,0.715662,-0.474555,1.11773,0.985999,7.1559,4.42688,4.32328,5.51455,2.16375,3.9045,1.15659,-1.28954,1.09603,9.46673,7.676,6.77651,-3.34769,-0.219314,-0.971502,6.39466,5.11857,-2.95874,1.85278,1.55787,4.41855,4.16311,5.93496,-2.94372,8.60132,6.05398,3.15444,-2.61532,1.14164,4.3022,-0.00903344
-185.5,0.959119,0.761464,3,7,0,186.63,3.97063,4.03415,2.63588,7.13287,1.22311,-1.97988,17.3078,7.83641,-0.663084,5.72555,14.0362,5.58134,-1.17171,2.59971,4.65523,5.75752,3.29081,0.349473,7.52956,3.92667,12.0046,-2.57387,7.90945,6.34133,10.6743,11.3843,3.86815,10.4356,1.92507,7.75501,1.92954,-4.01845,6.60524,-3.58893,5.74543,-0.952717,6.47323,0.0669746,4.95732,8.75105,6.38262,3.0889,9.22527,1.9989,4.08939,4.74132,6.762,13.4659,1.79676,-0.599814,2.51395,8.51538,5.88621,5.18585,6.94126,-3.70024,10.0973,-3.28513,6.24505,6.90627,-1.56364,6.9289,8.53645,8.6552,3.09567,4.94376,2.56397,10.1718,7.06343,4.6451,-0.79984,5.11625,-0.243704,7.1748,5.8335,0.277487,2.0333,9.48859,0.970889,5.27409,7.5877,-1.64663,4.20101,-3.42467,4.80661,7.93121,3.95112,-0.81833,1.49209,10.2661,6.97749,2.67285,7.02593,6.77425,-3.58624,5.16038,4.24967,6.85251,3.61099,13.4797,8.72361,6.30271
-185.668,0.986022,0.761464,2,3,0,185.73,4.15498,3.84915,3.48646,5.40047,-2.83016,0.780849,2.15075,6.79894,5.79849,-1.55105,2.14007,3.48972,3.39945,0.185439,2.04883,5.47594,6.95686,2.63252,9.09804,0.922799,4.19502,5.08494,-0.0234948,8.03294,0.456097,10.3586,3.34831,3.48408,2.33943,6.49013,8.67087,3.68158,6.44029,9.07067,6.81853,8.57434,11.6338,5.84501,-1.21931,0.507002,4.58697,7.1977,3.52655,5.8836,2.75577,15.2844,8.92237,2.21744,5.88145,5.54295,1.95557,9.21444,-0.133746,0.473144,0.62278,12.9976,4.72634,-1.22729,4.48851,6.32449,4.79364,1.7164,2.57123,11.8211,3.56198,3.11095,-0.864777,-2.26174,8.15503,3.73061,4.19462,5.85635,9.87625,-0.302879,-4.0698,6.43573,6.63078,3.50426,6.01228,4.49871,6.09686,-0.859985,10.7896,8.75604,6.6997,10.8989,10.0196,7.02579,5.00597,1.05565,3.68258,7.78547,3.14832,1.34758,3.52596,7.23252,11.5706,4.90578,10.1243,3.17686,3.35275,-1.95972
-186.368,0.945516,0.761464,3,7,0,186.707,3.9986,4.34407,-4.06981,3.45522,-0.298689,5.56497,8.04891,-1.3888,5.46651,2.55195,-4.39695,6.35724,2.87615,3.0943,5.57274,1.32194,3.34708,11.2562,8.13611,-4.39465,-0.721071,5.4725,3.20883,10.661,5.46202,6.13291,2.12315,10.9494,11.1376,9.86981,4.58244,-6.16603,1.87529,0.884558,4.30143,-3.02646,6.38676,6.9639,6.49289,7.63455,3.79905,7.00969,3.8844,-0.851871,2.63581,-1.24676,-0.559559,-3.96705,7.08447,4.24788,7.63204,11.7705,0.178566,10.8186,1.24235,-0.619208,4.96388,9.68216,3.93313,6.84524,-3.42227,-1.13282,-8.29855,3.44348,2.55316,6.9014,1.00691,-0.92191,7.45172,5.78329,2.69171,0.574095,11.6593,4.00567,6.18858,12.8805,0.935066,8.43502,8.09518,9.68576,6.55113,10.0529,6.61046,2.00809,1.20928,0.629752,10.7541,3.27018,6.02075,13.2077,1.75815,-4.24454,0.1601,1.31682,9.64421,7.60995,11.2609,0.410642,2.9711,6.54411,1.40696,5.98788
-185.979,1,0.761464,2,3,0,186.677,4.29807,4.06622,-4.26264,-3.09778,9.97916,2.62556,10.5398,8.04611,1.25402,2.25919,1.60193,2.85192,4.18296,8.22237,3.79524,3.03841,3.62396,3.89357,8.81326,3.79458,6.71428,4.606,2.78714,-5.57403,4.45621,2.47555,3.43256,0.669861,0.0727156,3.15489,4.79549,-0.877558,-1.29059,5.08784,2.95379,-0.190481,2.60629,7.87195,10.3276,5.06901,2.11475,1.58235,7.74269,7.24641,5.39354,4.66892,13.8589,8.95816,1.85502,7.98928,10.2062,5.42664,12.8549,6.1435,7.11152,11.0758,17.0674,6.37859,7.79285,4.31658,0.548164,4.21073,-1.77021,-2.71414,14.7921,1.82437,7.35474,0.929004,3.92819,6.80062,1.40471,5.5713,14.1807,3.61906,8.96159,-3.07054,3.18065,1.83575,1.56856,4.61833,2.25048,6.92084,4.10856,7.17257,4.59949,1.79685,7.14105,-1.64199,2.72566,-0.415695,11.5229,-0.313349,1.21281,2.91555,17.402,10.1176,-3.3149,10.4173,1.69512,1.38058,8.88678,2.66804
-186.153,0.916282,0.761464,2,3,0,187.294,4.15544,4.2489,5.23482,7.42075,3.59161,-5.57814,-0.908905,1.24304,3.78269,-0.358863,2.14567,6.65251,12.9457,10.8432,9.97899,2.31612,4.12644,4.79683,13.3277,-0.928033,3.46909,9.36264,5.37991,5.61868,4.76329,3.62215,6.07729,8.88846,0.259191,4.69223,6.82586,-1.10342,8.23936,8.95541,6.61619,3.12722,8.29804,5.40706,12.0248,-0.0879619,4.27868,-0.934237,-1.50113,1.19896,9.87383,8.83795,5.89119,5.85942,7.77013,10.8932,4.44648,0.82876,13.9896,2.72628,6.3178,3.14978,5.75891,9.1795,3.18937,-0.4307,2.35591,1.73468,0.0683206,6.92825,2.59978,1.35601,0.424748,-2.71213,-2.07361,-0.109966,10.913,2.4335,8.69496,10.8078,0.976586,10.1569,3.67811,2.068,3.69615,-3.96431,5.82137,7.26225,-2.27918,6.26626,3.85204,0.700739,6.29462,6.1393,4.79932,4.23563,4.18618,7.16625,5.34371,4.56101,2.59292,5.25645,8.82644,3.07487,2.28845,11.3829,-2.22067,8.23593
