# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=15
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=966824467
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=good_result_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,rep_x.1,rep_x.2,rep_x.3,rep_x.4,rep_x.5,rep_x.6,rep_x.7,rep_x.8,rep_x.9,rep_x.10,rep_x.11,rep_x.12,rep_x.13,rep_x.14,rep_x.15,rep_x.16,rep_x.17,rep_x.18,rep_x.19,rep_x.20,rep_x.21,rep_x.22,rep_x.23,rep_x.24,rep_x.25,rep_x.26,rep_x.27,rep_x.28,rep_x.29,rep_x.30,rep_x.31,rep_x.32,rep_x.33,rep_x.34,rep_x.35,rep_x.36,rep_x.37,rep_x.38,rep_x.39,rep_x.40,rep_x.41,rep_x.42,rep_x.43,rep_x.44,rep_x.45,rep_x.46,rep_x.47,rep_x.48,rep_x.49,rep_x.50,rep_x.51,rep_x.52,rep_x.53,rep_x.54,rep_x.55,rep_x.56,rep_x.57,rep_x.58,rep_x.59,rep_x.60,rep_x.61,rep_x.62,rep_x.63,rep_x.64,rep_x.65,rep_x.66,rep_x.67,rep_x.68,rep_x.69,rep_x.70,rep_x.71,rep_x.72,rep_x.73,rep_x.74,rep_x.75,rep_x.76,rep_x.77,rep_x.78,rep_x.79,rep_x.80,rep_x.81,rep_x.82,rep_x.83,rep_x.84,rep_x.85,rep_x.86,rep_x.87,rep_x.88,rep_x.89,rep_x.90,rep_x.91,rep_x.92,rep_x.93,rep_x.94,rep_x.95,rep_x.96,rep_x.97,rep_x.98,rep_x.99,rep_x.100
-180.255,1,0.0517318,2,3,0,188.019,-0.15349,3.72862,-1.82773,-4.08001,-3.85379,0.116598,-7.43664,0.988959,0.962696,-8.09632,2.14162,1.46951,4.07376,-1.1727,-1.5505,6.92939,-0.983762,2.1927,-0.86036,2.67882,-2.18335,-1.51052,2.88667,1.74712,-1.13661,-1.2123,-8.19966,-0.618868,4.60055,-2.23821,-0.111073,0.253498,3.56287,-2.44281,3.94346,-1.54643,-4.68746,1.96844,-1.32977,-5.0942,-1.38406,-0.872487,-5.43018,0.771013,-5.39967,-3.55534,3.7476,2.08393,-7.67591,-1.6928,-2.70681,0.33136,0.324737,0.887176,-1.30041,-3.0405,-6.83889,0.797748,-2.66747,1.66162,-3.22426,6.97962,-1.3904,-0.989367,-4.52254,-0.0324468,-1.23975,-1.14637,4.92685,3.68386,1.62861,-2.54781,1.95669,0.140343,-5.15831,-2.83935,3.68199,8.11341,1.57207,-2.46623,-3.82814,0.978546,2.18369,-2.99258,0.763297,-4.22356,-0.018544,-0.76398,-1.14925,2.97651,1.107,-1.21837,8.33864,1.05501,3.15313,1.87422,-5.03164,-3.39257,-1.08913,0.181357,0.231863,4.43669
-180.255,0.66757,0.097884,1,1,0,180.805,-0.15349,3.72862,-1.71455,-0.229688,4.54757,1.92947,-1.78555,3.48458,-0.294782,-5.68732,3.60479,2.50546,-1.78696,-2.49054,-2.61655,5.3747,6.85101,-0.522715,-0.569493,-2.97094,2.9638,-1.51775,-0.94077,1.08857,7.35778,2.04301,0.175741,-5.56293,0.479213,-4.13513,-1.13726,-5.40612,3.59139,-0.320966,-4.43473,-0.920826,-2.58484,1.23294,-1.23881,-1.90525,-0.523737,5.59081,-6.15128,4.42488,2.94923,-1.19571,-8.62212,8.52463,-3.31542,-3.91679,5.92949,2.79527,7.67702,0.66844,2.56254,3.99362,7.98145,-0.956663,3.77038,-2.79094,-3.73919,-0.914681,-0.0638911,-1.16214,1.65994,1.19083,2.45091,7.40591,-0.251515,1.9307,-0.778253,2.67047,1.73028,-0.0613773,2.04993,5.0171,-2.21623,-0.471993,-1.84832,2.23237,6.58889,-3.8902,0.47063,-3.53493,3.48492,5.51046,1.51191,-3.5547,-5.66113,-4.09846,-2.30523,-4.6035,1.93109,-1.65688,-6.81693,-3.61294,-0.770647,-0.351675,-5.43894,3.95501,-1.39669,4.85257
-180.062,1,0.0654091,1,1,0,180.457,-0.145029,3.75692,-1.43062,-0.2111,0.5602,-5.57479,1.3548,-5.16765,-6.27983,-9.44003,-1.62918,0.547307,2.08482,2.70944,2.33375,-5.2355,-6.04851,-7.24527,-2.11072,0.70184,0.964013,1.33542,-5.70431,2.00371,3.48229,2.84469,7.6569,-3.92077,-3.42435,6.98786,1.39446,-0.402099,1.16222,-0.76835,-1.60651,-1.08177,-0.0245178,-1.75416,5.93097,1.91574,0.601801,2.60848,2.4015,2.5528,4.9119,-1.51844,5.12277,0.532933,4.74832,2.72393,0.43403,2.93501,-2.66714,-8.1375,3.18501,-3.79121,-3.11737,0.86601,-0.50327,1.38884,1.70142,-0.197232,-11.0359,3.24398,-0.11864,-3.51711,-3.90834,0.502747,-4.40212,5.23219,0.369183,-4.12738,4.66378,-7.12814,-1.09907,-0.217738,-0.0932431,-5.33858,-8.75812,-2.47779,-4.85946,2.64599,0.225498,-1.01749,7.45034,3.35959,2.86418,-5.2165,0.707328,-1.01497,-4.67526,2.94643,-0.352854,3.67664,0.65386,-2.6,3.88032,-3.79581,1.59318,-2.36767,1.29195,-6.60883
-180.062,0.0520189,0.125204,2,3,0,181.35,-0.145029,3.75692,0.5996,-6.43795,-2.65865,2.83276,3.82312,2.48257,0.320302,-0.00749621,10.4864,3.18073,-0.308289,1.20894,3.96483,3.23836,-1.11732,-7.04839,1.55217,0.318565,1.90237,-2.54356,-5.90945,0.625268,-3.73915,-5.54527,5.58346,-0.563625,2.30979,-2.14472,-0.652926,0.603627,1.2504,-1.77189,-1.35172,-2.90633,-1.27568,-4.99897,5.09439,0.485985,-3.07751,6.21935,-0.552841,1.04923,0.492868,2.36169,-0.528169,-2.62525,0.280889,-5.14396,-1.31478,4.79143,1.68682,2.51661,2.80267,-3.88518,0.281433,2.81011,0.457977,1.97084,-1.58211,2.04985,-2.52344,2.19559,2.20741,-4.15042,1.51559,2.90364,11.0849,5.77626,2.06862,-1.06205,-0.715736,-3.00356,-1.26115,-4.63143,2.37751,-1.22323,-10.4896,5.9229,0.18902,1.00722,-0.589139,-2.79698,-2.75014,6.75859,-4.10208,0.596703,7.69016,5.37977,-1.00269,3.50498,-2.19602,-3.19973,3.73073,5.01793,2.04592,-7.90223,2.82133,4.12441,1.49389,3.32531
-177.235,0.992387,0.0124505,5,31,0,181.656,0.0736684,4.16919,2.52164,2.89224,-0.945965,-0.748392,1.57726,0.416493,-2.88342,-3.58799,5.58248,0.502619,-2.07238,0.999256,-1.43053,4.54583,-3.71828,6.27403,1.67306,3.56063,-2.46173,-2.08783,1.59943,4.25296,5.27116,5.91529,0.493086,-4.35793,-3.03139,4.03913,-0.916927,-3.88112,0.0164759,-2.07388,2.78098,-1.66952,1.61372,3.76259,-4.3083,0.644601,1.28604,-2.85337,-7.04704,-0.57971,5.31877,-0.402147,-3.92221,2.53809,1.64434,-8.1867,0.929744,1.17723,1.60635,6.06054,-0.501938,1.18422,1.38569,3.12265,-2.63025,6.3683,2.63034,-0.097808,1.60252,-1.56833,-0.71484,-4.08255,-0.302597,2.12366,-5.9998,6.77429,0.517698,-4.00934,2.93366,-4.08544,-6.01015,3.41827,-7.17973,-2.1199,4.46294,5.52687,3.45137,-6.07322,6.27523,0.187753,-0.0440877,-5.25465,0.0479765,-4.48693,0.352663,-6.47927,7.63111,8.26762,6.24334,-2.59561,-5.5694,-4.8621,-1.65078,1.1085,-0.727421,2.64322,-2.91105,-1.4915
-176.402,1,0.0235711,3,7,0,177.261,0.0807164,4.0575,-3.7339,0.993098,4.46978,0.373803,6.28971,-3.30536,9.64354,5.19252,5.78196,2.18847,-0.0433837,3.58011,6.12684,2.0616,-9.83782,-5.61141,-3.42468,-4.15716,8.73464,-1.96493,-3.38983,0.147403,-3.84346,-1.38522,-6.42429,0.797857,-5.45389,2.74062,-3.29989,-0.49462,0.222657,-2.72654,4.63121,-4.76371,-0.484341,2.73632,-7.75136,0.750867,7.60686,-3.14132,5.61665,-4.4187,3.07503,3.17936,-1.45518,-2.4479,-0.233071,-4.48672,0.885668,3.05633,4.13632,-0.629636,-1.65258,3.06168,3.30916,2.95469,1.47649,1.53975,3.37412,6.84293,-2.90925,-2.85272,-7.51551,4.99186,5.38521,-8.10647,2.26872,-4.71288,-2.17755,0.0601821,-0.45872,2.6798,3.48996,4.31972,-8.29636,-2.9589,-0.627171,4.97229,0.610149,-7.60306,2.24394,-3.10716,0.564522,-1.46646,-6.45433,4.59835,-7.2937,3.17924,1.53047,1.44537,5.14715,2.90845,-3.98245,-4.9112,0.187588,6.71797,7.40299,-4.03282,1.44452,9.21311
-175.129,1,0.0454822,2,3,0,176.726,0.0807894,3.79123,2.12194,5.75533,-3.82383,-7.46761,2.24978,2.48399,4.17193,1.67396,-0.243207,-6.98069,-2.75289,3.86632,3.51522,9.00327,2.27804,-2.61335,4.16361,0.302106,-1.02148,2.1177,0.833396,-3.64309,-1.74789,5.37644,-6.48302,-1.64118,2.92847,4.19509,6.75661,3.71855,8.41458,0.204577,-3.84524,-2.5098,2.52138,6.06582,3.48178,-2.98802,-0.0430444,-2.55567,-2.67717,1.99321,-2.51207,0.251567,-8.76262,-1.23256,3.40829,-0.293064,6.10839,4.37721,-0.358206,0.00765388,1.98809,-2.23353,3.25529,-1.79543,-0.10819,1.30479,-0.711176,-2.71135,-2.69987,-3.11869,4.10042,-1.83065,-1.96246,3.46876,1.76986,-2.00507,-2.43408,-5.31566,5.92277,1.34348,1.9284,-1.054,-0.0332922,3.97259,4.26482,3.1532,2.54302,-2.67627,-2.0206,-4.38199,-8.30761,2.21496,-3.44096,-0.953957,-0.619452,3.04066,-1.54218,-1.30533,-0.911872,-4.33509,7.99875,-8.43001,-3.112,9.07348,-0.545628,3.80741,0.818154,6.04103
-163.066,0.663062,0.0871876,2,3,0,176.871,0.546927,3.00355,-1.33501,-0.965503,0.0218686,6.45831,1.40768,-5.48089,0.869817,2.29274,0.298403,-3.2588,1.94431,-1.087,5.12833,-0.0361356,9.82171,-4.50443,2.19567,-2.34703,-3.69365,-2.29317,-0.491745,-1.05836,-3.17769,2.2143,5.51428,-0.383528,2.59636,-1.88339,2.72186,0.819504,-3.53413,-3.37012,-2.79628,5.84256,-0.960422,0.0474436,1.41537,0.893077,-6.33235,1.21351,2.73426,0.842544,-0.718748,-5.13458,0.659904,0.703892,0.590287,3.44643,3.63859,1.85586,3.51511,-2.64574,-3.30233,4.80294,6.46174,1.62095,-0.566506,0.820858,-1.2474,2.87295,1.40649,0.161591,2.24301,6.0889,3.91393,0.833763,2.74531,2.7189,2.04575,7.19501,0.687591,-2.87014,0.738848,1.79186,-0.277738,-1.79944,5.27667,-2.05378,-0.243034,3.29112,-3.60034,-1.5187,6.93574,0.763457,5.26838,1.13291,5.60729,-0.315578,2.98018,1.37827,1.11008,-7.19408,6.1767,2.91008,2.63478,1.36116,1.50786,-3.59769,-4.59606,0.88835
-161.087,0.883504,0.059732,2,3,0,164.277,0.696302,3.52067,-0.100375,3.73095,-0.295744,-9.07202,5.31769,-1.18367,-5.88985,6.6277,-4.24036,2.26317,-0.670851,8.07245,-3.64759,6.80152,-2.38187,-0.60212,5.8512,1.63683,0.80393,-5.02885,4.13824,-4.76216,-0.738275,-4.40457,0.198056,5.87266,0.348104,1.99959,-2.56471,5.35521,4.73856,2.30409,-3.8704,2.91769,-1.21718,-2.0948,-4.31886,-5.05745,4.75533,-0.764026,2.21864,2.80228,-1.22349,0.995917,-9.05656,4.86943,-1.03307,-6.03987,3.82289,-3.02593,1.88974,-7.14677,-6.83834,3.78198,0.471127,4.85701,1.23883,4.02662,5.2959,-2.32299,5.75911,5.16953,1.11466,1.23989,-0.919873,0.212197,0.445236,3.43024,-1.54516,7.90915,2.79313,1.60301,0.429861,-4.11325,0.845157,4.60215,-1.39498,5.79168,-1.19806,3.39627,-2.80578,4.79458,-3.38323,-3.16126,-1.06492,3.89166,-5.19598,0.00769289,-6.35736,-8.28528,1.75924,-4.68528,-2.92142,-0.0502487,3.94575,3.99773,-3.59366,4.53966,3.77651,-2.40721
-108.449,0.854489,0.0799968,4,19,0,157.629,3.22567,1.57434,1.70649,4.00911,4.35245,4.45832,2.53907,0.681663,7.27924,4.52463,3.99946,4.47239,1.99373,2.60562,4.05546,4.75904,2.55169,1.06634,4.91835,3.78767,3.54967,4.71455,2.70185,0.551001,2.52073,3.66439,2.71181,3.95391,0.97686,1.40839,3.72828,3.85662,3.00114,2.98653,1.61999,3.72513,5.37453,4.98191,2.81662,2.06442,4.03579,4.91542,4.40809,4.2522,2.90868,3.72973,3.91244,4.69207,2.08687,5.42864,2.26566,5.24691,0.790125,2.26948,2.9921,2.56935,3.70341,1.85295,2.64928,4.77036,4.20187,4.90138,6.02632,3.98539,3.23569,2.20449,5.88167,5.62307,2.99364,1.95636,1.9611,2.61718,1.66828,3.25976,2.47007,2.99753,0.490625,2.19697,3.78148,3.75326,4.83996,2.60666,2.33385,4.32828,3.62844,2.78425,2.46856,4.31598,4.01122,2.3223,4.78397,1.87652,3.30663,4.93978,1.83169,4.31902,5.42892,3.37055,3.0248,1.42318,4.02635,2.364
