lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,rep_x.1,rep_x.2,rep_x.3,rep_x.4,rep_x.5,rep_x.6,rep_x.7,rep_x.8,rep_x.9,rep_x.10,rep_x.11,rep_x.12,rep_x.13,rep_x.14,rep_x.15,rep_x.16,rep_x.17,rep_x.18,rep_x.19,rep_x.20,rep_x.21,rep_x.22,rep_x.23,rep_x.24,rep_x.25,rep_x.26,rep_x.27,rep_x.28,rep_x.29,rep_x.30,rep_x.31,rep_x.32,rep_x.33,rep_x.34,rep_x.35,rep_x.36,rep_x.37,rep_x.38,rep_x.39,rep_x.40,rep_x.41,rep_x.42,rep_x.43,rep_x.44,rep_x.45,rep_x.46,rep_x.47,rep_x.48,rep_x.49,rep_x.50,rep_x.51,rep_x.52,rep_x.53,rep_x.54,rep_x.55,rep_x.56,rep_x.57,rep_x.58,rep_x.59,rep_x.60,rep_x.61,rep_x.62,rep_x.63,rep_x.64,rep_x.65,rep_x.66,rep_x.67,rep_x.68,rep_x.69,rep_x.70,rep_x.71,rep_x.72,rep_x.73,rep_x.74,rep_x.75,rep_x.76,rep_x.77,rep_x.78,rep_x.79,rep_x.80,rep_x.81,rep_x.82,rep_x.83,rep_x.84,rep_x.85,rep_x.86,rep_x.87,rep_x.88,rep_x.89,rep_x.90,rep_x.91,rep_x.92,rep_x.93,rep_x.94,rep_x.95,rep_x.96,rep_x.97,rep_x.98,rep_x.99,rep_x.100
# Adaptation terminated
# Step size = 0.935489
# Diagonal elements of inverse mass matrix:
# 0.0268994, 0.00384821
-108.415,0.949701,0.935489,2,3,0,109.664,2.93699,2.01104,4.98228,3.27503,3.61943,1.26102,1.39939,4.32191,4.34397,2.58283,3.94904,2.29232,2.33087,4.10831,0.384923,-0.560767,0.597191,2.489,-0.506155,3.92664,3.22298,2.96013,2.98064,5.68263,1.06735,3.24091,2.10322,3.36768,3.09567,3.059,0.760842,4.36909,1.33171,2.1087,3.18016,1.1359,2.50758,1.25491,2.53802,3.46542,4.53535,2.72393,-1.79232,1.96018,3.63463,2.28241,2.72863,3.58177,0.727009,5.421,2.98199,4.10867,3.10753,9.45911,2.43182,4.95438,1.13076,2.93781,5.34773,2.7637,3.55911,1.38166,3.95162,3.24486,4.56663,7.61136,3.74211,1.59574,1.10371,2.35173,5.70013,0.848638,1.85313,5.07992,1.25497,4.42949,3.07887,3.24685,1.4692,2.60158,2.91959,4.06366,2.21686,-1.07315,4.38363,4.56586,4.43801,2.77808,1.73574,7.70219,2.88734,0.825904,0.184919,1.84565,-2.81095,0.952339,5.08366,3.11436,5.10053,0.616315,6.60837,3.85712
-108.539,0.920005,0.935489,2,7,0,110.305,3.25602,2.03923,5.3229,3.86381,3.37313,2.22944,2.79953,4.11064,2.54188,4.52319,5.90052,4.75172,2.22902,5.77131,7.94538,5.04295,4.57854,6.21468,5.88862,2.00858,1.10273,1.19765,3.31963,1.11387,5.40579,5.53715,0.691393,2.74677,-0.766349,3.73963,3.49637,1.52994,3.37354,4.02448,1.86999,6.86398,4.91463,0.783027,-0.180372,3.61712,2.82368,0.527948,1.27807,3.34445,7.67271,3.158,1.16422,-0.0462898,1.6728,6.93537,5.45172,-0.350187,2.87866,4.6457,0.883748,3.96587,5.62142,4.3899,0.865812,4.16797,4.55851,6.24022,3.22463,5.43099,2.11064,0.205683,0.4439,2.10368,4.82271,2.36241,-2.43612,-0.113704,1.50645,3.88669,0.924747,1.71689,0.795356,5.02408,4.73701,1.85246,3.02643,-0.273413,3.56505,2.11735,4.36788,4.56824,0.455763,3.36842,-0.0712846,3.89036,5.54223,3.15393,2.28891,3.65048,8.46325,3.24132,2.83571,3.96712,4.18644,2.07192,7.21919,4.54109
-107.926,0.816126,0.935489,2,3,0,111.505,3.38502,1.71917,5.26996,1.44688,-0.183602,4.82609,4.79125,2.42293,2.12378,3.72903,0.856182,4.42584,5.972,5.46712,2.8631,3.36913,3.72887,2.42654,2.61109,2.25337,3.55172,2.06658,2.46643,-0.650161,3.56553,4.17709,1.47672,2.62361,1.9507,2.1105,4.41281,5.9993,2.67221,2.22862,2.57545,3.25577,5.28948,3.42879,3.73122,0.579022,3.78585,3.28002,4.0635,2.18454,1.81813,2.04017,3.54102,7.16043,5.52849,2.65321,3.45216,4.64254,3.67727,2.37044,3.35871,3.05542,2.12656,1.45047,2.75829,6.69202,3.77109,2.76827,2.3484,5.19952,5.07436,5.06595,2.66498,1.81363,3.0728,1.05252,6.10989,2.94488,5.70489,3.69377,1.29035,4.42117,1.12113,0.979705,2.27877,1.62763,2.97192,5.36922,2.85513,4.42243,3.80325,4.43957,6.6136,-1.12082,2.39222,3.47296,1.50929,1.90549,2.8468,5.32904,2.44194,3.33657,2.83872,6.10531,1.81593,8.4687,2.62553,2.50679
-107.105,1,0.935489,2,3,0,107.768,3.27445,1.72801,2.48189,2.06668,5.63662,3.67382,4.56171,1.89991,4.24813,3.55303,0.524154,2.77901,1.90352,1.58501,4.50589,2.70349,5.20192,5.95667,5.00684,3.90351,2.68651,5.9762,2.98905,3.80242,2.33977,4.1826,3.1269,2.48793,-1.3906,2.29473,4.22279,3.60175,4.03508,1.92823,5.0241,4.67836,5.01563,2.19797,1.702,4.31695,1.73391,2.94981,6.06482,2.59067,1.20922,5.33873,5.57435,4.52255,5.49013,1.81664,4.07396,4.12941,5.01251,2.7734,2.51709,2.37305,2.52683,2.78468,6.32908,2.3593,2.77652,4.81644,6.25601,3.73144,5.71632,2.7275,5.00602,2.92864,2.55153,6.48082,4.20061,1.07449,-0.450556,3.62616,1.74776,4.14567,2.81702,2.19076,4.54423,1.11333,1.07691,1.63385,1.90311,1.22819,6.46723,5.62583,2.59326,1.0727,1.32809,4.77912,1.62657,2.5526,2.4951,4.21054,3.64846,4.80368,3.20744,3.41565,2.40996,4.25266,2.2316,3.0946
-107.141,0.778555,0.935489,1,3,0,108.971,2.94335,1.8179,1.17833,5.20637,1.51796,2.35495,3.16211,5.40558,1.56857,-0.655815,3.63768,2.55407,7.36663,-0.612398,4.33207,4.1149,3.43653,3.5306,2.40547,1.62718,3.99965,3.18328,6.75929,3.69684,2.45164,5.23021,0.425306,2.41713,4.64415,-2.01565,6.28543,1.59396,0.489475,-1.84242,2.86624,3.16966,6.96732,3.09598,-1.62307,3.58944,3.00044,2.86407,2.79796,1.79627,4.05548,3.55817,5.81486,1.09585,0.296527,6.29776,5.37037,1.62145,0.407568,2.633,0.592973,-0.190487,3.93267,5.9232,2.67113,1.04877,2.26962,2.47609,3.57145,4.3309,1.61661,4.80568,2.70602,4.8796,3.81879,0.897512,8.89711,2.50353,-0.847146,-1.3184,3.4856,0.891945,4.71971,6.48764,2.20565,5.95029,2.77576,4.75206,5.97429,-2.00901,0.763538,3.40763,3.46656,3.9359,5.0145,3.73686,2.23518,1.70113,4.12549,1.61214,2.3057,3.01645,5.33381,5.40297,3.3167,5.47103,1.04154,2.79891
-106.634,0.962052,0.935489,1,3,0,107.504,3.14792,1.7795,2.53786,2.48038,2.77913,1.60931,3.94678,3.33832,6.23275,6.34045,3.69165,2.31851,3.89571,2.51871,3.80099,1.62519,1.07977,2.99467,3.34124,0.967068,2.50369,2.3821,3.3858,1.7674,4.28693,3.80156,3.9309,1.30281,0.125673,4.04327,3.46398,5.0054,2.56042,1.96258,1.27572,2.97325,4.9749,5.77806,3.33982,3.83585,1.23462,3.68415,1.37304,3.8159,4.31791,6.78953,6.13353,2.49461,0.706089,5.52709,3.58383,2.78909,3.81715,3.50938,1.49487,5.74759,2.51871,4.54367,5.63082,2.98668,3.4766,2.42361,1.25678,4.91406,3.64304,3.09456,2.4154,3.92717,2.51165,3.36606,2.29529,7.8117,3.3134,1.20795,4.14131,1.97584,1.94477,3.70485,-0.450844,4.28004,2.56185,4.84098,3.65255,-0.303234,0.548775,2.38342,2.24174,4.33286,3.96249,4.11764,-1.36479,1.15268,2.36123,5.69995,1.59592,3.41416,0.19528,3.81386,2.89224,2.19396,-0.414219,0.843838
-107.208,0.935997,0.935489,2,3,0,107.291,3.28717,1.71987,3.48893,4.28078,1.02045,1.31004,2.80653,5.00785,5.89046,4.25526,3.32083,2.73197,3.01868,1.31791,4.52836,1.81124,4.39099,2.58696,3.43843,5.08081,4.03263,4.56879,3.41996,1.72691,3.53905,6.41983,3.03031,5.64158,4.38021,4.64002,3.69477,2.65504,1.8582,-0.876083,5.43062,2.06024,5.60825,3.19686,1.43893,2.754,5.8929,4.90216,3.70699,1.46492,2.71242,5.37661,6.2529,2.93748,4.32348,4.52483,2.44167,4.08184,3.78701,4.80508,3.66313,1.15624,4.37549,5.04674,2.24324,5.63155,2.8866,3.11277,2.89557,2.85155,4.29212,2.6199,3.36775,3.20255,3.45185,4.6071,5.52662,4.53147,0.735802,-0.607593,2.38848,5.43416,2.90759,6.05348,1.8097,3.46933,3.78499,2.32594,5.10575,0.939997,2.67256,6.83493,4.06901,3.55888,0.931057,2.91182,3.79619,1.79907,2.46837,4.46466,-0.957776,4.2906,1.9606,3.46359,4.37069,2.16698,1.02585,2.44957
-107.202,0.999032,0.935489,3,15,0,107.575,3.27143,1.87246,3.45181,2.89774,2.45363,4.20395,5.42427,1.39233,2.2471,4.05552,3.05674,4.12406,4.11887,1.84677,1.67584,3.87975,0.790779,3.4849,5.01618,4.19781,7.93255,2.10815,3.81356,1.734,0.555576,3.7028,2.86001,3.51357,0.84736,2.87446,0.214682,3.63906,1.91681,6.16676,1.49024,1.90793,1.79722,2.11898,4.09347,3.07961,6.31491,4.98571,0.698367,0.429649,7.37694,1.04907,3.29773,6.63153,0.903108,0.582559,1.952,3.22692,0.679459,2.07381,4.1133,3.59043,3.65104,2.21335,4.96025,3.79667,3.37276,4.00826,4.49974,4.02254,3.82525,4.4238,3.08388,4.79964,1.79578,3.45582,2.4581,5.69771,2.19745,2.78629,3.27803,4.32226,6.81939,2.36353,3.25865,0.811507,2.69751,-0.719394,0.427426,3.83981,5.32951,1.86444,0.0588768,1.9237,3.81522,3.57617,4.9423,6.15027,2.29731,4.17356,2.9898,2.71426,3.79569,1.85878,3.46726,3.42909,4.09465,3.74344
-107.467,0.816819,0.935489,2,3,0,109.526,3.10086,1.95589,3.78256,2.29404,2.57851,3.79974,3.10226,2.15972,0.810607,2.50034,2.21148,3.2705,0.772731,-0.0159838,-1.36768,4.80053,5.89311,2.38932,2.42834,2.71007,4.41673,5.95339,5.52311,0.66906,4.66525,0.860958,3.23648,0.295962,4.40293,3.9792,5.63227,2.85703,2.53293,2.10833,2.75876,6.14874,2.96197,3.53139,1.63461,3.6678,5.40991,4.90752,4.22499,1.90609,1.57862,1.56268,4.19675,0.581942,3.27565,2.82682,0.793647,2.67191,1.33003,1.69519,1.54408,3.05517,-0.94957,3.63973,0.680724,0.82357,4.54442,5.18123,0.294266,0.314057,4.12003,7.11275,4.31938,3.48437,4.92714,4.50856,1.92658,2.61788,2.66495,6.27552,2.67607,3.29379,4.48208,-1.06449,4.66298,2.59205,7.04601,4.60189,4.76569,6.61248,-1.92346,2.17017,4.73637,4.18736,-0.759589,0.449433,5.76164,1.58784,2.21195,2.22047,4.57359,2.71886,3.52714,3.80552,0.272747,3.86758,1.71538,3.27134
-107.115,1,0.935489,2,3,0,107.487,3.04858,1.90152,2.44776,5.72547,-0.922891,3.32088,3.35888,1.13555,2.77779,2.22253,2.82374,1.98043,4.84392,1.8411,2.91532,2.98517,1.40776,3.61182,-0.743226,2.46675,2.8298,-0.626617,0.169234,2.74935,1.98646,3.21939,2.15188,2.03323,5.81151,0.466942,2.25674,4.99801,1.48594,5.61386,3.45847,4.30705,-1.22842,3.70868,6.33942,2.85576,0.614594,7.90119,1.33502,0.258227,4.34073,5.14545,4.30426,1.80243,1.13305,1.10276,3.12955,1.70396,2.93771,5.32107,1.71124,0.47048,3.60159,2.63517,3.65795,3.95128,3.02993,2.1269,5.76414,4.35748,2.86617,3.06885,2.27493,3.86166,5.45144,1.97007,2.22977,1.20221,1.3223,-0.0987864,1.43014,1.91243,2.64631,3.83481,0.0965336,0.282643,3.21905,1.20038,2.97482,4.6384,1.71088,3.34541,3.93947,5.54758,0.516175,3.5458,0.103816,3.08889,0.957693,1.7313,1.6272,1.14349,2.31719,2.31964,6.41503,7.58698,2.94522,4.71395
