# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=15
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=773284915
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=bad_result_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,rep_x.1,rep_x.2,rep_x.3,rep_x.4,rep_x.5,rep_x.6,rep_x.7,rep_x.8,rep_x.9,rep_x.10,rep_x.11,rep_x.12,rep_x.13,rep_x.14,rep_x.15,rep_x.16,rep_x.17,rep_x.18,rep_x.19,rep_x.20,rep_x.21,rep_x.22,rep_x.23,rep_x.24,rep_x.25,rep_x.26,rep_x.27,rep_x.28,rep_x.29,rep_x.30,rep_x.31,rep_x.32,rep_x.33,rep_x.34,rep_x.35,rep_x.36,rep_x.37,rep_x.38,rep_x.39,rep_x.40,rep_x.41,rep_x.42,rep_x.43,rep_x.44,rep_x.45,rep_x.46,rep_x.47,rep_x.48,rep_x.49,rep_x.50,rep_x.51,rep_x.52,rep_x.53,rep_x.54,rep_x.55,rep_x.56,rep_x.57,rep_x.58,rep_x.59,rep_x.60,rep_x.61,rep_x.62,rep_x.63,rep_x.64,rep_x.65,rep_x.66,rep_x.67,rep_x.68,rep_x.69,rep_x.70,rep_x.71,rep_x.72,rep_x.73,rep_x.74,rep_x.75,rep_x.76,rep_x.77,rep_x.78,rep_x.79,rep_x.80,rep_x.81,rep_x.82,rep_x.83,rep_x.84,rep_x.85,rep_x.86,rep_x.87,rep_x.88,rep_x.89,rep_x.90,rep_x.91,rep_x.92,rep_x.93,rep_x.94,rep_x.95,rep_x.96,rep_x.97,rep_x.98,rep_x.99,rep_x.100
-185.463,0.926113,0.978306,1,3,0,187.403,3.96439,3.99897,4.55335,9.93311,3.02482,2.90555,4.51017,1.78442,6.9894,4.59804,5.28563,2.25463,5.4788,4.93124,8.756,6.80151,0.857517,11.6116,8.45834,5.30904,-0.301632,3.29052,5.13106,0.986435,0.449207,5.66863,-0.187697,13.1395,4.34423,5.67706,2.58319,5.56814,2.83946,7.79372,2.79767,5.81188,-2.68851,7.18209,3.80081,-0.530905,14.6672,3.3252,5.08019,8.3865,0.373197,8.56514,5.0745,3.18512,4.83423,5.50891,3.64883,4.73492,6.01914,9.69605,7.7887,8.14999,1.48773,5.34788,6.15001,2.32401,1.02793,1.68855,7.39694,11.3796,6.1562,6.29551,2.19952,0.271251,3.69098,3.8647,5.26394,-0.882,3.78072,1.73198,4.52866,2.34221,1.31171,12.0098,1.39635,-1.92044,3.93164,7.90968,9.40571,7.04539,8.88579,6.75482,4.19782,7.73222,2.44315,10.6859,3.73343,1.90012,3.01193,7.59558,2.66543,12.5888,-0.928039,-2.25017,1.04335,12.3995,-3.01755,7.60606
-185.463,0.342841,1.24006,1,1,0,186.267,3.96439,3.99897,2.82268,3.21762,1.82601,1.67933,0.756151,4.36056,6.56694,6.61218,3.91255,6.56373,-6.94949,6.96466,2.66464,2.10504,-3.19643,2.69684,3.03936,1.1147,3.68015,5.76424,13.5987,9.91155,0.330245,3.98718,4.75153,0.754924,4.66608,3.35148,2.1675,-0.397677,-1.55096,4.23413,2.0341,2.4481,-4.53908,0.67819,4.97142,2.33971,-1.37558,-5.41894,-0.433276,9.79006,6.95567,-1.08789,1.75942,-1.54116,1.65697,-3.22817,4.12188,-4.54454,0.906137,3.25162,4.35261,-6.86553,2.53111,4.46102,-4.27494,-0.030391,-3.36725,8.78195,4.68815,6.13022,2.03304,8.90444,9.24216,4.65991,1.9797,9.18498,-0.284334,4.81566,4.02882,4.0017,-0.604082,8.0858,8.21955,-3.8576,-0.242289,-1.25619,-1.75053,3.95474,2.16992,0.51739,0.436012,7.52407,8.02164,1.83022,2.93205,10.3943,3.96588,-0.716676,-2.21816,6.68112,4.91713,1.25138,-0.147265,-0.826795,9.47517,-1.76328,9.31288,7.4726
-186.198,0.848952,0.547922,1,3,0,187.94,3.54086,3.73872,-2.66913,-6.4223,2.82369,3.25528,1.49093,1.28032,-0.166336,4.62267,7.92736,1.81732,5.4282,3.08335,7.09173,0.689964,2.11532,2.81608,5.68399,2.84595,2.068,0.674826,0.342912,4.86854,9.18172,3.79384,-5.31371,3.08786,7.13762,9.93872,1.31818,12.8284,6.2579,5.04514,1.64174,-6.43134,2.69273,0.824524,3.3971,6.66526,12.4008,7.364,3.06093,7.31676,7.16412,7.85366,4.23846,3.64647,7.69536,5.38308,7.9623,0.761851,-5.06287,10.1315,0.496455,2.15659,2.93094,8.95183,5.77004,11.05,3.81759,2.21252,4.56876,3.89266,8.02984,0.316318,-3.56241,9.14422,4.69938,2.81242,3.65649,4.71153,9.72144,1.85739,0.743501,-1.48034,3.86213,2.26714,4.03031,8.29707,-0.13023,4.66091,4.8227,-3.96948,8.83595,1.99099,8.08171,-1.22791,5.20367,-0.0905242,2.85487,6.92039,-1.10222,-0.784801,2.21878,5.15836,4.07994,4.27649,2.8221,8.44094,2.36546,6.60194
-185.909,1,0.604845,2,7,0,186.249,4.13706,4.17468,2.63722,10.2195,2.00794,0.123067,7.83063,2.70742,5.06169,8.04241,8.54994,-1.36002,1.57294,3.34918,5.87115,6.25934,-5.0742,10.0984,0.498002,5.53402,0.847389,10.4249,9.39839,2.50312,9.49203,3.62294,-1.87491,5.93094,6.32187,4.93315,6.13903,10.6999,5.09821,1.61321,7.88235,9.33969,5.47467,9.17348,3.41664,8.99031,-1.62141,-1.11949,7.24451,0.258424,4.93077,9.50678,7.79074,3.73576,5.51055,-0.945681,15.2221,8.57556,8.95676,1.97708,0.812582,-0.00695594,2.69826,3.64664,9.43725,1.42425,8.4153,4.53923,2.56506,-5.59486,-6.84924,4.90119,11.9265,7.49923,2.50153,7.61279,4.19694,0.704347,-1.70477,1.43362,6.12592,5.6379,3.75177,4.64395,2.98055,0.377158,3.81095,0.745885,12.3692,3.59023,8.45936,6.61072,10.0734,-1.4117,0.655253,12.226,7.66968,7.16594,-2.93927,5.41663,2.24084,2.67187,-2.01967,2.55753,2.72172,-2.84737,10.3405,5.62432
-186.921,0.845207,0.874131,2,3,0,187.77,4.28999,3.57809,4.6357,8.21148,6.37259,6.90358,5.25198,2.7001,2.34007,1.627,5.36323,-0.264986,3.4282,6.24719,1.82901,6.22343,6.11174,4.1256,0.943386,1.55395,3.96884,2.36819,6.94688,0.353666,-1.14519,7.35159,1.66195,4.39414,-0.122031,2.98766,2.93255,2.70566,1.23463,6.56355,6.5641,12.6483,2.41657,13.3276,-0.662833,1.08094,5.80134,7.31115,6.2108,4.49296,6.00532,4.08767,4.72245,7.57213,4.23855,6.17804,2.48106,8.3528,5.9521,2.82364,3.31577,3.44656,3.07258,2.43827,7.90728,11.5999,0.900921,5.67435,3.98525,9.7643,-0.487517,2.44074,2.18076,6.73254,9.63395,7.72491,7.24661,-3.76192,8.4899,0.856238,4.534,6.83709,0.118262,1.58128,8.22699,0.172336,4.72705,4.96932,1.28546,5.18922,1.97425,0.92338,5.43635,6.61065,1.41424,1.52284,0.834808,4.37196,4.13012,3.25916,2.0372,2.64251,0.596429,-0.681627,9.72105,10.8911,6.20133,3.97794
-185.787,0.904073,0.955936,1,3,0,187.442,3.62698,4.0657,4.1497,4.5096,1.48082,-1.67181,6.9013,-0.770453,-7.10647,-0.0391946,3.10884,5.68522,-1.40421,0.583636,0.388119,1.95425,-1.23683,5.67829,1.93888,4.04429,-4.1046,3.92744,-1.1388,0.200702,6.22988,-0.40549,0.542172,9.85736,-0.668197,10.0303,3.36844,3.69971,3.71761,8.58977,5.16459,9.86265,7.14636,-2.2162,9.09349,2.40388,2.33798,3.82895,1.25118,3.25766,6.63241,-5.58355,4.90232,4.79543,6.357,-0.953356,2.56523,0.933362,2.12862,8.55759,6.79541,1.77151,2.37826,2.26963,5.29231,2.54934,3.2544,1.98975,5.89343,0.997942,2.82026,14.1803,9.95488,-4.03394,2.13146,0.034801,4.46884,-0.202622,-0.140823,4.21408,-1.83055,6.69238,-0.990356,-4.47066,4.82455,4.69898,7.50271,9.80844,4.49628,-0.87765,-1.66388,3.23063,-0.750211,1.47062,6.29283,4.0112,4.19534,-6.54405,0.809892,3.70042,4.30693,3.59764,2.10303,2.49317,6.05343,-0.0886068,1.78836,11.9127
-185.431,0.747033,1.1597,2,3,0,186.595,3.91373,3.95529,-5.01805,11.2823,9.79862,0.635076,4.3162,3.88524,3.9597,-2.82849,6.22191,3.81948,4.19862,8.3995,2.00224,7.76662,-0.955437,5.55701,1.24213,9.76677,0.0806272,8.60963,3.17549,5.40823,9.11018,2.49707,3.28074,1.67537,-1.42606,3.17697,0.285431,10.6352,12.8348,10.4394,6.67268,-4.51853,2.49178,9.23757,-4.78129,5.85231,1.54189,0.675897,13.4753,0.150657,10.3955,-6.15934,0.436064,5.35079,3.89877,5.36395,9.29618,8.98947,3.33827,5.65785,5.48034,6.10054,2.15322,1.94857,0.154927,1.50548,2.16193,2.232,9.81434,3.09787,8.54761,4.52779,-1.42628,4.28691,9.32592,6.57834,6.09326,6.54078,7.62286,3.92403,6.50672,2.04242,-1.39314,6.79839,5.80451,1.57979,6.91159,4.87647,5.46155,0.273082,6.31597,15.8056,0.740002,2.91292,8.40083,-2.38465,2.39085,8.66802,6.8795,6.33217,-8.23712,-4.75984,12.8603,10.1825,6.75719,-9.1143,4.08429,1.71642
-187.216,0.652481,1.06414,1,3,0,187.405,3.23824,4.23119,4.37025,9.01017,1.41592,9.77247,2.27992,-2.10596,1.00447,10.1179,0.74626,5.36225,4.64741,-4.39954,1.47748,3.91331,7.36336,6.015,-0.872405,7.35464,1.62699,0.519567,2.01819,-0.891619,6.82203,8.4617,5.86326,-0.936176,3.41045,6.77616,8.15058,7.14443,9.48103,0.00271556,0.638475,0.877521,5.86912,-5.47939,-1.86517,-3.84058,5.36001,-0.729907,2.82352,7.51491,7.48687,-2.17672,3.0859,9.32472,6.84766,6.1106,4.63731,0.985531,3.75841,6.86445,10.6557,1.07911,1.93957,1.39242,6.67608,-2.26648,6.04906,0.881323,-5.69369,1.87972,4.43877,3.26663,4.04685,8.75856,8.66662,3.38283,0.861869,10.578,3.40098,3.86833,0.601427,7.06968,3.54131,5.27887,2.95037,8.01979,-7.06993,5.05562,3.91987,3.3057,-1.6171,5.98819,0.483757,4.05941,-0.428807,5.30711,6.86676,5.25731,6.58665,3.29234,6.18728,-0.485182,-0.0638177,4.3117,-8.33851,10.4403,-3.07913,1.49381
-186.733,1,0.827181,2,3,0,187.323,3.28794,4.07051,3.36736,7.00618,0.380332,8.48191,6.04876,8.38199,3.04837,4.87284,8.04527,9.38503,-1.15654,5.36523,4.71297,-3.49649,4.50224,4.31872,11.9638,4.93609,2.79033,5.91649,2.15043,3.18469,1.10588,10.2721,4.82497,3.39331,1.5643,6.23275,5.03704,8.11367,-3.6875,5.89971,-3.82101,8.04642,7.61293,2.5767,7.55569,-0.287771,4.64562,2.59588,5.27209,2.34602,6.30699,2.83453,-0.892322,5.30318,3.40639,4.48655,-0.794605,8.7485,3.6492,12.215,-0.11283,2.66958,4.95102,9.12417,4.09327,8.28406,5.33951,-0.379032,-0.165656,4.75965,-1.09143,3.88745,-1.0388,4.89495,-2.93621,3.3284,1.84167,-0.160037,0.370073,-0.358016,7.55169,-3.88624,4.87059,10.1722,-1.92742,1.1516,-0.46109,-1.65619,7.47956,11.1445,5.57734,1.4955,7.43931,-4.20824,4.90076,6.29815,-1.4536,-1.81857,4.07241,10.836,-1.71864,5.11145,4.61033,8.20731,-0.21656,4.37785,2.71974,0.167973
-186.243,0.919239,1.18536,2,3,0,186.989,3.53271,3.73145,11.5104,6.88656,-0.427155,0.713285,3.51228,4.16314,-0.578431,-0.881914,3.60957,5.03268,3.79268,-0.300028,6.18164,4.13619,0.515962,9.0171,2.93476,10.8104,6.68864,0.175043,4.23183,1.35126,7.55976,6.01687,1.03139,4.68881,1.66461,8.91464,2.89554,5.37533,-0.303961,7.42982,3.17555,1.01071,3.1135,5.88676,2.74614,8.60943,-1.11934,0.555892,3.82481,5.98948,2.36119,0.518504,6.6658,8.90615,-1.21564,9.43784,1.59945,4.43635,9.38248,2.46433,6.00601,1.09929,5.41748,5.49451,0.641612,0.0800113,4.67074,0.176867,6.69001,-3.1742,5.20893,8.57737,4.45541,3.18054,4.79181,4.44745,2.56251,3.72192,2.5517,-0.799024,0.579211,6.38762,1.87681,4.16594,7.15842,4.16737,5.08927,4.35933,5.14735,6.72375,4.11807,13.284,6.97707,1.08977,3.64928,6.50243,9.6945,-1.1897,6.56621,-2.879,0.515734,-0.902176,-0.337983,2.239,4.01965,5.22571,6.14506,2.84336
-186.243,0.0270667,1.47093,1,1,0,188.98,3.53271,3.73145,0.025081,6.90735,-1.38091,-0.916602,0.0198903,6.87549,1.56238,2.33668,10.6394,5.50934,10.255,2.68825,-1.80469,7.4612,0.0272719,7.04828,2.0776,2.91371,2.77996,4.04587,-0.767755,10.2211,3.76959,-1.04302,6.0461,1.5894,4.75933,0.374547,6.40528,5.95629,8.48612,11.7662,9.14167,1.57294,4.78886,8.52156,1.45739,3.73483,-4.3117,2.94136,4.74861,3.68817,5.32996,4.85923,0.699091,-4.07838,6.47919,5.34004,-5.75873,5.37166,8.81088,2.57031,8.85258,1.49662,2.57126,2.31559,4.19124,0.289594,-0.368114,6.26478,4.3904,5.53485,6.22538,3.24937,-0.917996,2.4666,4.9822,5.3074,6.44788,4.93275,3.50566,5.69464,6.39115,4.72492,9.93724,1.26262,2.28814,6.12665,-1.65729,1.71918,6.13956,-1.89668,5.14738,0.543697,-1.58676,3.42022,6.06721,5.31418,6.36487,3.10457,0.692548,-7.22377,-3.84264,6.23865,3.32592,4.96302,5.57529,7.47966,3.42913,3.97187
-186.492,0.991527,0.385362,3,7,0,187.044,3.83239,4.37362,1.66553,-2.67236,8.86857,1.2474,1.15952,-2.28821,1.91255,-0.0991398,2.16453,-0.980052,9.33895,10.4968,1.13154,12.457,2.67258,6.72746,1.75944,5.12957,9.75513,14.7619,8.24267,11.784,8.47086,-3.60559,4.78425,4.46913,6.67296,0.582732,3.04995,7.12204,6.71338,-9.23068,11.6717,0.424664,1.07052,3.37891,3.74721,4.69617,4.47276,3.68709,7.37669,5.62134,5.50412,1.72122,3.07435,-3.74476,9.42003,2.74669,7.04366,8.55188,-6.04126,1.64556,0.343942,-4.8002,-1.32614,7.0775,-2.30003,2.12147,-0.950383,2.51752,7.10504,7.40326,4.78053,4.46439,1.8573,9.12701,5.42152,5.94066,-2.95322,13.9316,8.57924,4.38997,5.02018,2.02811,0.545135,6.59832,6.18393,4.80604,9.5664,12.4136,0.834453,-2.57444,4.80102,4.19806,7.87825,3.11734,8.07338,6.57396,6.41504,0.564704,5.71032,3.29609,5.16915,7.71675,-3.81546,9.4345,-4.84483,7.03841,-6.20885,5.66604
-185.447,0.933518,0.54347,1,3,0,187.75,3.8687,3.97733,0.154201,5.37264,9.56682,-0.630228,1.09288,5.06772,7.9592,8.3676,2.92518,-0.425509,4.84541,2.27597,0.292921,3.31317,0.92744,-3.40126,0.992397,2.52755,0.797007,7.52221,2.18442,3.02943,4.10287,5.60523,5.31426,3.65773,3.72032,5.43855,-1.7679,11.2028,4.30531,6.34606,6.49909,5.45841,1.41556,-1.53211,3.07829,2.31827,2.97486,3.95931,7.17288,8.06785,0.748441,-0.569647,2.12931,2.64769,2.69093,9.29874,5.23342,6.53653,6.13416,10.681,1.33645,13.0694,3.13755,3.08755,8.25368,6.02398,3.83496,3.20399,2.32694,-0.289929,-4.47468,0.617662,1.30676,3.15241,2.7088,7.76595,1.67146,-0.212106,-1.9209,5.11889,4.13823,3.95835,6.16982,0.786211,4.93854,3.52281,1.41976,8.9514,-0.67913,6.76794,7.12675,8.77938,3.99481,0.878617,1.45541,2.41995,6.26835,5.10889,1.67798,9.60101,5.12254,-4.61816,5.60744,5.5304,-2.77249,7.41484,1.98171,8.53624
-186.011,0.884256,0.691527,1,3,0,186.654,4.32426,3.86992,1.27831,4.14274,5.21156,-3.69919,-0.0341342,2.90711,-2.21481,0.913315,1.05638,3.98787,3.74425,-0.627904,9.78269,7.93398,2.01982,2.66579,3.30809,-0.0617684,6.90618,4.74261,5.15142,1.51596,3.19471,4.15268,7.19703,1.59204,7.4283,1.17138,-1.11898,-4.39907,5.3571,12.1644,2.20238,-2.34391,3.49675,3.59963,3.15449,7.6574,13.4322,2.7122,-1.80284,-1.56606,0.844255,8.63404,3.16861,7.89306,6.34041,0.357224,8.24567,10.3856,-0.970229,5.37879,3.51001,10.2539,1.589,5.00733,7.95103,2.03793,5.25566,-1.47474,6.45377,4.22183,0.437219,3.63297,-0.5198,4.58758,0.486092,3.8447,8.41929,-3.02973,3.48419,3.31239,2.983,4.69302,9.26229,1.97072,-0.356542,6.89238,6.21459,-3.2681,9.06505,4.94267,8.24443,10.1943,6.65322,2.98364,3.87341,-3.22007,6.19747,6.99254,1.30384,2.46483,12.4928,11.8767,11.2019,10.2413,2.58448,-1.60207,-6.3292,6.83969
-185.827,1,0.806889,2,3,0,186.167,3.59189,3.85206,8.97815,7.06199,-1.98692,6.81935,7.5794,1.82875,8.99658,7.69969,2.51489,-2.83145,-0.851127,6.58764,8.75958,1.79842,-1.94753,1.39509,6.66166,7.64968,-5.03111,4.51933,8.99029,6.93069,-1.3097,1.8558,0.22629,0.550307,2.28582,13.6317,5.16775,0.152225,2.53482,3.13611,1.18049,2.60455,0.509424,8.0913,1.45462,5.34446,-2.79869,-4.16146,9.51769,2.63424,4.71335,0.297412,-0.0990863,-0.826181,4.40561,4.12748,3.80985,3.36096,8.19734,9.57983,4.64111,4.28802,10.7009,7.17619,3.89118,-7.02267,4.87414,3.49446,-1.69342,2.75142,10.7527,8.71253,9.98908,2.57685,4.61649,-2.40376,4.10084,11.3046,2.65072,4.67887,-2.77326,4.03336,7.18949,1.36198,7.50829,6.22898,6.3228,-0.592078,0.603765,8.46769,1.67939,2.73737,6.69639,8.26589,6.04288,8.43814,4.93035,9.81214,7.63534,3.83244,5.15421,5.24064,-2.24326,4.0155,0.699907,7.1523,8.86507,6.51451
-185.827,0.861419,1.147,2,3,0,186.27,3.59189,3.85206,1.751,1.92724,9.9285,-0.666618,-2.63919,10.7689,-2.44493,1.46786,-0.0954207,5.89269,13.7303,6.83586,-0.147994,1.35612,2.45229,3.83306,10.32,-0.679908,2.44711,4.19343,4.05935,0.494336,7.73946,5.80515,-1.5003,4.73901,8.8384,7.56576,6.97826,2.97754,5.86735,-0.538489,2.76348,5.06791,4.01889,-7.89048,-3.14211,5.97839,-0.0607112,5.03042,7.16263,3.66302,2.21243,6.46331,4.25742,1.96749,4.53217,-4.81446,0.00893287,6.67618,4.78503,9.09078,3.83661,3.93839,3.52709,-1.00863,-1.57927,8.78065,-2.1899,8.15608,4.3768,1.31186,1.27497,1.89359,5.55819,12.2888,-0.02645,-0.0626878,9.66178,6.23456,5.31919,-1.05751,7.56621,1.36393,-1.61471,6.06539,3.7194,3.1744,5.71127,7.14854,6.75504,0.642512,-1.25741,3.64807,6.60591,2.74558,4.80445,7.79937,3.96959,4.15896,1.67793,3.65348,1.75216,2.06797,5.17697,-1.0649,2.06821,-2.89892,9.4994,6.32696
-185.827,0.258514,1.28321,1,3,0,187.885,3.59189,3.85206,8.19377,2.72327,2.44277,1.00485,3.72841,5.33937,8.03851,7.1007,-1.29981,8.23506,15.8404,3.89334,4.8657,1.51961,6.39425,3.90093,5.61563,2.43124,0.863845,4.53932,-7.90967,3.44473,4.15865,-3.57885,10.982,3.9167,2.35017,1.52096,-0.0679765,2.74446,0.204591,6.89155,-0.917928,1.88065,7.73134,10.2312,-0.273835,9.26793,8.17558,-3.69488,3.86061,5.631,0.112412,9.71035,0.0704916,14.8081,2.95905,2.80077,2.29555,4.69444,0.676569,-2.09841,-4.91066,1.76976,-0.268271,4.48454,-3.16792,7.04578,5.37053,6.74576,-1.5472,5.01182,17.166,6.87134,0.92662,1.51881,5.91941,4.57395,-2.64315,3.55093,2.90088,3.16942,-0.767722,3.60962,7.42557,4.59931,2.87892,0.253149,0.435504,2.10755,3.35118,7.99185,2.55744,4.53578,-0.179535,4.59807,-3.66234,6.52209,6.48742,-2.9309,-2.47884,0.708037,4.17739,0.917031,2.26189,5.22525,2.65908,2.881,8.96769,-1.05106
-185.863,0.961707,0.513632,3,7,0,187.005,4.24309,4.06741,7.11994,5.2351,4.49285,1.76509,5.83304,1.65079,0.741742,6.6537,9.05305,8.4515,7.26996,5.87038,3.02583,-2.02199,8.6641,10.4732,4.61043,9.00541,0.227479,6.45156,6.06035,4.10271,0.554441,4.92971,1.71727,4.25563,-0.577416,6.28409,-0.973089,2.77584,2.24358,-0.483689,6.10973,6.91001,6.95684,2.94328,1.96678,4.08516,4.73653,-0.656413,6.43811,7.13678,2.30327,6.38132,1.04947,2.3718,-2.35829,5.98726,2.29104,6.24624,4.9152,3.88422,5.49804,-4.47956,-4.17073,3.44896,10.8314,2.61278,-1.58418,3.08837,-1.87284,4.26859,3.65336,1.3839,7.92182,1.7546,1.41905,4.58274,1.07147,3.25978,-4.13498,9.23068,9.84588,0.409876,2.37562,1.06675,4.36865,3.52992,5.24493,7.3609,2.31121,0.763525,4.83652,0.807752,13.3786,7.27193,1.33669,5.07367,1.50307,5.07025,3.59105,2.61776,10.1545,1.28069,2.32604,6.00349,6.00542,0.982231,10.5947,1.20253
-185.525,0.995709,0.682638,2,3,0,185.959,4.08732,3.9175,8.19996,7.5864,5.52714,6.36303,-3.7815,-1.10535,3.65594,-0.422243,2.96545,11.3116,-3.93847,-2.65134,7.64375,5.87519,4.60214,4.18001,1.5644,11.4738,-1.217,5.30139,4.40178,-2.43463,0.340682,-2.21681,-0.462844,4.63841,12.115,3.85544,6.98186,5.80293,-0.563453,11.6587,4.14219,2.35714,5.01386,3.47655,2.85598,4.72883,5.10128,-2.90712,4.21714,7.43718,0.249942,8.08551,3.73407,6.07654,0.635733,1.26968,-2.94814,8.86092,10.8526,0.891001,9.97308,7.59992,4.69645,6.00271,7.05475,6.15337,2.34862,4.41869,-0.686924,7.60788,3.77943,1.09914,5.8869,6.7351,0.253229,3.54338,7.54172,5.4794,9.62019,2.36339,4.91192,1.74358,1.17023,0.682555,3.3654,-0.840515,-2.71134,1.2309,5.0734,5.0939,7.82813,9.04642,6.81238,10.1854,7.39602,1.15964,6.40354,-4.68704,3.25642,6.74309,5.62888,7.874,4.40799,5.75105,2.15654,0.124093,5.94634,8.18486
-186.256,0.854743,0.958982,2,3,0,186.646,3.42181,3.88294,7.05468,3.8403,0.0469349,7.23206,10.8493,9.05763,7.1376,6.09284,6.0588,5.69613,0.551233,3.64074,-4.06207,2.00033,0.445947,5.2589,5.40801,6.35633,-2.31529,0.540697,3.91298,6.88944,11.5501,3.03059,2.94361,4.98667,6.69879,1.03046,6.51749,1.62357,6.15667,-1.91596,11.5971,9.11403,10.5466,1.23372,1.19367,4.66374,7.07008,3.63818,6.28103,9.55964,2.22599,3.31466,8.3734,7.12424,10.7729,0.576422,8.97946,-3.55243,5.25969,0.935069,4.52873,7.28891,0.311446,0.542902,0.522909,-2.48932,0.266851,4.50321,6.4552,3.39865,-2.50927,-3.65162,2.5367,-0.445412,-0.811343,3.88464,5.6025,6.90581,5.37372,4.62575,-2.17707,11.576,-1.68193,12.0876,2.89539,0.12227,6.966,5.16964,2.82224,-2.77211,4.26765,8.30961,5.49298,3.2799,-7.78619,2.90035,2.05219,6.14955,-0.917975,-2.04982,0.121216,6.73665,6.20106,-0.449591,3.5995,4.26935,5.91254,3.40365
-187.387,0.467989,1.05974,2,3,0,188.464,4.39421,4.44482,8.41473,-3.46066,4.73921,8.86966,5.79104,0.796094,8.74167,0.627223,6.37684,0.186621,5.84932,1.67777,-5.53602,-1.0276,0.723717,3.16498,14.5102,8.81426,0.302595,11.9463,3.12418,4.16105,4.11191,4.0056,1.90341,6.60898,10.1901,4.72573,5.52887,4.23662,1.64624,-1.62631,3.62163,6.97246,3.03969,10.5743,5.59383,12.0348,-2.76303,3.35726,8.98597,2.96006,12.4191,6.39532,0.162671,2.20948,3.50221,1.88265,5.73951,5.47946,4.35896,5.56431,1.57547,7.97418,4.19908,10.0544,8.49124,5.83624,4.97085,9.31316,-3.13874,0.457923,2.95672,1.31237,7.26485,5.57185,8.25948,2.22547,10.5195,4.98573,-3.08951,9.46302,10.7301,3.38457,4.34649,-0.105154,10.1149,-1.04464,6.34276,4.89854,-5.32798,-0.29137,4.28377,5.30284,4.62186,3.32456,10.3093,13.5764,6.35194,11.1251,2.52143,6.36419,10.0574,9.59093,11.644,3.23377,6.25245,3.00709,5.95442,-5.40089
-185.779,0.998955,0.611213,2,3,0,187.758,3.59664,4.00589,-2.30057,6.65432,-3.86176,-3.91808,4.73767,-4.86381,-6.57919,3.77018,4.65587,-3.20817,3.50775,5.09576,2.65192,4.85601,6.64698,8.92471,6.91446,-3.62041,6.80591,3.37015,6.22766,-5.99618,-2.02774,2.43263,1.7871,-4.70605,3.78678,0.813787,-6.38616,5.05306,2.60973,-1.72498,-1.57441,0.227846,1.10744,-2.96058,4.5073,3.13527,-0.879341,4.6251,6.30199,8.62422,8.37638,5.93948,2.1134,2.63027,-2.67826,0.709221,0.340921,0.897926,10.6951,2.26071,3.16074,11.4747,5.77032,-0.762967,7.93533,3.70823,6.56111,5.10191,-0.301495,3.87151,2.18622,-5.18459,8.53212,9.76948,2.00949,0.640704,3.41937,4.00966,3.05432,0.79963,5.63913,2.7987,0.579801,5.30462,5.36025,10.1468,3.97277,3.61957,1.41576,7.05811,0.334252,0.800776,7.37036,5.83804,-2.63074,-2.24306,2.04699,1.17896,-1.69251,6.49213,-1.27247,1.24108,3.43734,7.6017,1.98029,1.54951,3.24078,1.21313
-185.492,0.779273,0.860503,2,3,0,187.753,3.8894,4.0334,6.32212,4.08591,9.88523,1.11016,-2.72766,4.13267,8.50269,4.15957,1.88837,7.20634,4.06959,-3.02294,1.57086,3.85167,4.47704,6.07192,10.7955,11.2398,-0.0632038,-0.0584196,2.62344,2.88362,-0.436523,4.70468,4.46964,6.81414,-1.70795,1.73475,7.30835,14.0121,4.47053,12.0741,0.978236,2.42908,-0.104886,-0.658804,7.14664,-2.04951,3.31994,3.35807,6.97522,1.5793,0.710448,-2.22768,10.3411,6.03696,2.3584,10.4615,3.13257,1.82851,8.671,-3.41649,5.34466,-1.09412,9.30278,2.04219,3.041,5.18556,4.33856,0.628936,-2.59953,10.5653,6.09719,0.0350254,-0.103982,2.93071,4.80134,3.31075,5.10538,-0.537158,-0.640227,-0.00143506,8.74683,4.66457,3.8949,0.0372846,12.1062,1.88373,4.1621,4.51013,-3.47409,-0.916815,8.85377,7.58564,0.911739,-1.42129,6.64374,7.76165,-0.789802,0.0363061,5.84248,-0.671268,4.23555,3.40613,7.17349,0.224219,1.11082,5.63821,3.06335,5.13022
