# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=15
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=966824467
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=good_result_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,rep_x.1,rep_x.2,rep_x.3,rep_x.4,rep_x.5,rep_x.6,rep_x.7,rep_x.8,rep_x.9,rep_x.10,rep_x.11,rep_x.12,rep_x.13,rep_x.14,rep_x.15,rep_x.16,rep_x.17,rep_x.18,rep_x.19,rep_x.20,rep_x.21,rep_x.22,rep_x.23,rep_x.24,rep_x.25,rep_x.26,rep_x.27,rep_x.28,rep_x.29,rep_x.30,rep_x.31,rep_x.32,rep_x.33,rep_x.34,rep_x.35,rep_x.36,rep_x.37,rep_x.38,rep_x.39,rep_x.40,rep_x.41,rep_x.42,rep_x.43,rep_x.44,rep_x.45,rep_x.46,rep_x.47,rep_x.48,rep_x.49,rep_x.50,rep_x.51,rep_x.52,rep_x.53,rep_x.54,rep_x.55,rep_x.56,rep_x.57,rep_x.58,rep_x.59,rep_x.60,rep_x.61,rep_x.62,rep_x.63,rep_x.64,rep_x.65,rep_x.66,rep_x.67,rep_x.68,rep_x.69,rep_x.70,rep_x.71,rep_x.72,rep_x.73,rep_x.74,rep_x.75,rep_x.76,rep_x.77,rep_x.78,rep_x.79,rep_x.80,rep_x.81,rep_x.82,rep_x.83,rep_x.84,rep_x.85,rep_x.86,rep_x.87,rep_x.88,rep_x.89,rep_x.90,rep_x.91,rep_x.92,rep_x.93,rep_x.94,rep_x.95,rep_x.96,rep_x.97,rep_x.98,rep_x.99,rep_x.100
-108.737,0.692094,0.0809695,2,3,0,109.145,3.30819,1.58567,4.19074,0.769985,4.84293,4.51011,5.67237,3.60221,1.4399,2.36409,2.47203,4.55833,1.4952,4.67967,6.81474,5.82164,2.76196,1.46569,3.50879,3.31126,3.68154,2.60737,4.92398,0.188608,4.68741,0.800325,4.17232,3.90999,2.87716,5.06771,2.55082,3.66999,5.78129,4.10992,3.55632,1.58405,5.70901,7.00163,3.15595,3.77462,3.31703,1.13423,1.77441,5.29339,1.55608,3.87931,3.01369,1.99816,2.78201,3.36201,0.408238,0.94596,4.49599,2.07769,3.33039,3.85688,4.10878,2.65244,4.61007,0.335677,2.29617,5.72631,4.68304,2.24162,6.08677,4.46555,4.52057,3.95482,4.21855,5.93891,6.10868,4.26422,3.66407,4.68019,3.08806,2.28091,4.81434,4.33058,2.55274,2.32922,7.87741,6.15606,0.463964,1.7747,4.78191,1.9643,5.22797,3.15429,3.34615,4.3582,4.35447,5.09941,0.686988,2.2275,-0.36211,3.01321,2.98738,2.82562,0.0805179,2.57131,4.0274,2.37698
-107.829,1,0.0578987,2,7,0,109.015,3.35034,1.90999,0.656344,5.32421,2.68713,6.6482,0.892682,1.51451,-0.108492,2.57591,1.58151,0.875589,5.98687,2.55303,4.88873,3.09055,4.07046,5.38852,5.19611,4.11359,2.14702,2.16359,3.62683,4.19657,2.81447,0.297733,3.17228,6.69013,0.562009,2.52605,3.63491,5.10206,6.27185,3.93358,1.73287,6.87291,2.11172,3.73548,4.3617,2.73902,5.28068,3.86178,3.11504,1.19826,3.80333,0.505458,6.13845,4.24597,2.97258,-0.224288,2.25928,-1.30418,0.679249,4.33643,1.95245,2.9449,5.34207,8.5021,2.1871,4.69686,2.80427,5.71748,5.64677,2.85846,5.18003,3.21442,5.67585,2.90896,5.45017,1.00658,3.0296,2.53318,0.691521,2.74663,-0.818624,4.99393,2.62339,5.06281,4.5949,4.06639,2.08054,5.76679,0.683622,5.98943,4.34443,5.63019,4.88098,-0.874303,2.16798,4.99639,8.78665,3.36731,1.8894,0.369216,2.28209,3.62452,4.26887,2.23279,1.07445,2.37165,7.14547,0.976378
-107.26,0.984132,0.110392,2,3,0,107.777,3.29589,1.85983,4.55629,4.41488,2.96914,2.5779,6.39636,3.20078,4.90482,2.2975,4.42507,1.94241,4.69703,2.80531,4.2415,5.72142,2.2621,-0.566084,3.14178,4.81484,3.58239,2.04637,3.10792,1.43545,4.58028,2.0476,7.80079,-0.743138,1.99303,4.64206,6.61761,5.75322,3.04738,1.20824,5.3232,4.47132,4.00498,-2.60013,3.98256,5.51293,4.07877,3.24313,6.75896,4.30047,0.10227,5.58182,3.15163,5.52018,4.01764,3.81785,4.14028,2.56429,0.145293,2.63403,6.47547,2.01038,3.89096,2.73617,4.54212,3.7785,1.83449,1.72549,1.17448,4.64134,4.06251,4.01584,4.85776,1.37975,3.56716,1.60951,1.36567,1.5969,3.16536,6.21855,1.8825,1.73385,6.67509,4.30993,5.95046,2.14808,6.11976,2.33948,1.71829,1.61199,7.34083,4.63539,2.79477,1.61423,4.53395,0.650707,2.03997,2.45749,3.7556,5.192,3.60137,2.80585,3.18429,2.61459,0.454928,3.00603,4.97641,6.12918
-107.26,0.00176283,0.20059,2,6,1,108.704,3.29589,1.85983,3.68739,3.31307,3.10138,2.38055,3.85974,0.502555,3.90708,5.55189,3.70882,3.09598,1.26015,0.266312,5.07106,2.17204,6.58666,1.91094,3.6448,1.76538,3.92177,3.24489,2.65459,-1.15388,5.90326,5.70862,1.14757,3.13308,1.86134,-1.2876,1.71266,0.981264,4.05072,4.22264,0.526426,2.19645,5.06304,4.15485,2.41495,-0.446084,4.02416,1.07683,1.95203,2.45133,6.37653,0.0684195,2.51117,5.31878,5.86553,3.8833,3.52777,2.32369,5.86096,1.65223,1.93611,5.65149,3.45127,2.47515,3.03684,3.48242,2.34646,3.03402,3.31575,5.28405,7.01176,0.941199,4.48841,1.80432,6.12153,3.65645,2.12734,3.76869,2.0307,0.734734,-0.114526,3.50494,1.20388,2.62463,1.03366,2.08711,5.45631,4.96123,5.03762,5.93895,3.55196,1.60512,5.10673,2.055,5.4142,2.31308,3.9711,4.94653,3.97625,2.62571,4.10625,3.85646,7.35832,2.60896,4.44355,2.88356,4.1172,1.57437
-107.386,0.998187,0.0170097,5,31,0,108.048,2.9018,1.76988,6.18562,1.75833,4.82764,2.52439,3.87853,2.95244,2.71598,3.17233,4.68649,-1.30689,2.35171,1.82691,0.772236,3.1844,3.56049,0.537849,3.43082,3.88979,2.56694,4.45123,0.298166,5.75189,-0.652333,4.25218,8.15693,2.32326,3.76717,2.26107,2.11872,0.440848,0.0485216,3.08499,3.2351,1.60202,1.79376,2.38723,1.04844,2.99052,2.54886,5.94526,-1.86654,2.62866,1.1917,2.4873,3.35487,3.2843,3.27525,1.06071,3.2432,4.07204,2.93637,2.40717,4.97657,0.654891,1.26923,3.08521,4.20539,1.11091,5.27529,1.63992,-1.39565,0.251924,4.70146,1.86961,4.66202,0.587474,3.27488,4.9482,0.93741,3.06198,2.06027,2.79936,5.50817,4.5427,4.04082,4.68363,2.7902,1.95534,4.50311,1.72024,2.69046,2.33348,2.91758,3.98612,0.131355,0.832146,3.05844,3.34098,2.35769,3.36691,2.86969,6.24391,0.634428,4.8234,4.54182,2.33155,2.4866,7.15245,6.26026,3.14829
-108.01,0.976418,0.032722,2,3,0,108.052,2.8902,1.66702,-0.189939,3.68185,1.00064,5.13512,1.67255,5.76369,4.65726,0.714025,1.81617,4.31011,2.20533,4.92108,2.35683,3.31073,1.40754,0.52376,2.95638,0.939233,0.44467,-2.26402,6.04694,1.71095,0.526626,0.325207,3.85111,5.61346,3.50069,4.76427,4.39987,1.09572,0.831488,5.08262,3.32959,0.134827,6.25946,5.32357,0.208944,2.31028,2.09592,3.66823,3.85702,1.79429,3.83157,3.46625,3.06871,2.62862,4.19832,1.46578,3.02955,6.64412,2.70865,0.5141,2.40852,3.37674,4.73268,2.76909,3.01971,2.52056,3.71469,4.32634,3.0902,1.34519,3.08993,3.42272,2.49263,2.24947,4.18931,5.4764,2.39573,3.55001,3.09035,1.7068,0.987011,4.51876,4.15098,3.6566,5.3768,3.99329,4.78409,4.74347,5.59887,0.347277,2.69996,3.27903,1.0579,3.30687,0.959889,3.98687,0.534808,-0.614969,3.40973,4.50322,3.61714,3.05656,1.5627,3.34986,3.86899,3.14443,2.32957,-0.307383
-107.005,0.962914,0.058587,3,11,0,108.532,3.11384,1.89514,2.51962,1.92053,5.95089,3.75233,1.40793,2.12997,3.1018,0.809169,-0.0117197,0.275491,1.65106,1.86806,2.88511,5.35963,2.58292,5.30089,2.2046,5.92484,2.01939,5.07818,-0.473162,4.11535,1.03844,4.53845,3.30414,3.74225,3.63206,3.66588,1.87604,2.20054,2.42659,5.19034,2.6439,5.71356,2.61207,4.78344,5.01361,4.01884,3.09166,3.90278,1.18716,2.00656,1.633,2.97265,4.7597,3.12096,2.27792,2.35069,3.26718,-0.0755124,2.25347,3.951,2.94866,4.01869,0.873994,3.44191,2.51786,3.32875,5.96628,2.32518,5.67871,2.59541,0.880553,1.13685,3.65739,6.64874,4.70158,2.93941,4.56567,7.37968,2.21435,2.14532,2.85021,5.21514,2.19789,1.68658,3.80654,1.50216,2.43593,1.86428,2.75906,2.87713,1.90276,3.38152,2.28736,-0.632638,2.95222,0.802198,3.49094,5.93724,4.20004,3.15891,5.69312,4.641,0.722305,2.85734,3.04961,5.07255,2.9339,4.30834
-107.067,0.995208,0.100094,2,3,0,107.132,3.06427,1.67274,1.88911,4.89789,5.57641,2.10243,3.68421,-0.288665,3.92434,1.61106,4.12187,4.98575,2.81661,2.8544,7.48113,4.62023,2.3637,3.57709,0.887824,1.14098,1.07366,2.23979,3.85875,2.56547,3.54964,5.14727,4.59021,-0.751416,2.20535,5.07194,4.49547,2.59683,4.82478,3.02592,4.65722,2.11276,2.77396,2.83536,3.79645,3.44155,2.39242,3.10818,2.30754,-0.0648282,4.00931,3.79357,2.07194,1.24152,3.4599,2.45446,4.91533,3.47634,2.74438,1.76828,3.26008,1.62191,1.38531,4.65776,3.84539,2.7586,4.20866,3.87277,4.60658,3.70655,3.06345,4.57581,4.07637,1.37859,5.00997,1.04885,5.14577,2.00174,2.62508,2.53417,3.14167,5.4416,1.46014,2.22052,3.23722,2.82188,3.04477,2.74646,3.17586,5.38724,3.96731,4.85204,7.34089,-0.22485,5.05125,5.37002,4.75472,-0.279037,2.36881,3.71312,2.78473,3.71251,3.13167,6.22118,0.257924,1.53865,4.7255,2.20983
-107.067,0.0562867,0.18743,1,3,0,107.344,3.06427,1.67274,1.39735,-0.824193,3.38265,2.29726,4.40704,4.21046,5.52904,4.4687,2.44412,3.3916,3.6391,1.04968,1.06717,3.38623,2.07111,3.90526,4.57826,2.7238,4.96617,1.4706,6.04286,2.01548,1.23456,1.12875,4.36527,4.46483,2.49458,6.34311,3.00137,5.24321,8.65429,4.84304,3.99258,2.69734,-2.42851,0.673773,4.84755,2.83762,2.91583,4.83568,-0.779565,5.58858,3.38952,4.92933,3.7157,2.53762,3.76616,-0.425407,0.942246,4.20599,3.12139,4.32981,3.75983,4.26229,3.33639,2.68049,3.16733,5.2744,3.12715,4.79156,3.69687,1.90239,3.12559,3.80671,2.40955,2.97363,4.04179,4.33557,3.48306,1.81971,2.43855,3.5759,1.59955,1.25052,2.92001,1.34184,0.858769,2.13484,1.95929,4.26247,3.86861,1.10259,3.2609,6.60466,1.24221,1.12508,0.999295,5.12578,2.44287,4.2556,1.67383,1.4212,4.92561,2.95033,2.59878,3.75005,5.25975,3.41835,3.04255,3.35906
-106.626,0.999585,0.0206893,4,15,0,107.411,3.12815,1.78952,-0.083002,6.97583,3.93478,2.07079,4.97925,-1.45437,3.84569,1.2943,0.188577,4.54859,4.47768,2.79105,2.17804,3.64509,3.02504,0.86221,3.52401,2.45143,3.04787,3.25729,2.95075,6.07999,5.55668,2.608,-0.176944,2.36171,-1.13612,3.81485,2.56517,0.507887,-0.850612,1.97495,5.17825,-0.662147,3.66532,2.64725,-0.449669,2.65523,1.42401,3.09447,3.30752,1.11564,6.1695,5.52615,3.89082,4.51858,1.95648,4.52807,2.32784,3.78027,1.22993,3.9799,5.19259,2.31526,5.45672,2.87379,8.06071,0.0734577,-0.617252,2.90516,4.07209,3.73603,3.9315,4.31974,1.73923,4.10838,5.20858,1.53069,2.16569,4.44721,3.88348,4.35265,6.8723,3.32796,3.49259,4.28146,2.77283,5.78868,2.12388,1.59731,3.17435,2.83925,1.14074,2.24905,4.50083,4.12509,0.46856,4.54409,-0.39291,-0.194169,1.95159,2.7822,2.46186,4.23822,4.12933,6.12424,4.89354,3.29583,2.42875,4.16518
-106.714,0.996436,0.0394675,3,15,0,106.814,3.05632,1.81031,4.66571,5.15052,0.390689,6.87492,-0.0297955,0.318978,5.65201,0.705584,1.90594,4.88806,4.00074,2.38336,1.42836,2.75779,3.22067,2.40689,3.96752,2.20874,5.024,4.71043,5.61783,4.50261,2.77366,3.13339,2.24107,3.55643,4.2406,5.14691,0.864085,2.37642,3.61724,4.16559,4.58038,-0.0812907,3.66153,1.59381,2.48828,2.25287,6.93436,8.10634,1.44189,0.950011,2.19001,1.04695,0.779591,1.72849,3.23662,4.08268,2.97186,4.99092,1.44138,2.15805,6.32343,0.43191,-0.566673,2.67234,0.124123,4.34635,0.795921,5.04529,3.08241,4.44405,4.42467,1.45878,2.82468,4.43635,3.59542,1.31935,3.6691,1.1593,4.1513,2.23419,3.27511,1.52466,0.784185,2.58544,4.34338,3.01117,1.12664,3.71084,2.64425,0.811801,5.44968,2.14294,2.59741,3.53739,3.48704,3.87204,2.84374,0.582915,3.89996,3.92654,-0.393602,1.83921,2.42347,4.32597,6.26232,4.96389,3.41984,-0.716637
-107.139,0.91196,0.0738849,2,7,0,108.279,3.17013,1.91047,5.84197,4.94851,4.31652,5.42128,-0.719812,8.00089,4.25763,2.55958,4.20847,4.82577,4.45607,3.45014,0.832582,3.6279,2.46883,0.777944,-2.44658,6.53439,5.32867,3.25895,-0.45772,-0.709577,4.4912,1.26221,4.57661,1.38139,2.05477,1.86751,2.57818,6.28385,4.49434,4.36436,3.63225,1.55543,1.3735,6.29863,0.624028,2.30105,3.45888,4.94422,4.336,3.836,3.58834,3.69458,2.409,6.89797,3.64896,3.13078,0.780994,3.76112,0.927374,1.67011,7.99477,4.15658,2.96912,2.35137,3.97756,2.23921,3.76,6.49435,1.88942,3.58159,3.38717,3.94773,1.37199,3.57155,4.31213,-0.551298,4.04181,0.565561,3.14017,5.06203,1.21339,5.31385,4.29321,1.47529,1.3299,3.33849,3.94302,3.02504,2.79934,3.07777,1.96208,4.62413,3.46135,1.10261,3.02965,2.75106,1.55274,6.76821,2.83297,3.17133,1.78397,2.49029,5.09294,2.90821,3.56689,3.52217,3.17481,5.12082
