# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = regression1_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = regr1.data.R
# init = 2 (Default)
# random
#   seed = 2172945814
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
# Adaptation terminated
# Step size = 0.277341
# Diagonal elements of inverse mass matrix:
# 0.000980401, 3.72461e-05, 0.87569
39.6054,0.832919,0.277341,2,5,0,-38.6408,5.00184,9.99912,0.0297404
39.6385,0.997791,0.277341,3,7,0,-39.4963,5.00889,9.99954,0.0212325
38.677,0.957736,0.277341,2,7,0,-38.0047,4.99434,10.0008,0.00716089
39.4591,0.985973,0.277341,4,15,0,-37.648,4.99378,10.0025,0.0243891
38.2702,0.926732,0.277341,4,15,0,-38.135,4.97921,9.99957,0.0471
38.6262,1,0.277341,2,3,0,-38.2961,4.98273,10.0001,0.048717
37.7092,0.96102,0.277341,3,7,0,-36.8485,4.96811,10.0061,0.0121041
37.3994,0.99692,0.277341,3,7,0,-37.1424,4.96478,10.0072,0.0134358
38.6653,0.97519,0.277341,3,15,0,-35.6684,5.0042,10.0011,0.00657585
39.1609,0.998657,0.277341,4,15,0,-38.1388,4.98784,10.0038,0.0205949
38.2587,0.997259,0.277341,4,15,0,-37.9798,5.03249,9.99474,0.0122667
36.8529,0.674647,0.277341,3,7,0,-34.9672,5.05985,9.99407,0.0450186
38.1236,0.967092,0.277341,3,15,0,-33.6779,5.02474,9.99899,0.049615
39.3738,0.849203,0.277341,2,3,0,-36.5778,5.00985,9.99714,0.0245071
39.228,0.989008,0.277341,4,15,0,-38.7876,5.02492,9.99697,0.0319483
39.0156,0.939572,0.277341,4,15,0,-37.4489,5.0208,9.99843,0.0144232
36.2735,0.567082,0.277341,3,15,0,-33.4952,5.0067,10.0032,0.0039786
37.1408,0.993383,0.277341,4,15,0,-36.0246,5.0241,9.9981,0.0027944
36.2064,0.999593,0.277341,3,7,0,-35.7781,5.02355,9.99509,0.00160373
38.1827,0.966571,0.277341,3,15,0,-34.8819,4.98412,10.0017,0.00838752
36.8478,0.695668,0.277341,2,3,0,-36.4183,5.01049,10.0027,0.00826668
35.3612,1,0.277341,3,7,0,-34.5146,5.06596,9.99344,0.0925458
35.1063,0.924206,0.277341,3,9,0,-32.0798,4.97064,10.0088,0.00610865
36.3425,0.980275,0.277341,4,15,0,-33.7308,5.02566,9.99768,0.0945407
39.3705,0.88676,0.277341,2,7,0,-34.7484,5.00564,10.0012,0.0238022
38.1846,0.998134,0.277341,4,15,0,-37.6792,5.0397,9.99194,0.0290753
35.7424,0.996702,0.277341,3,15,0,-35.4274,5.08104,9.98756,0.0831448
37.1375,0.995451,0.277341,3,7,0,-35.1845,5.05853,9.99207,0.0630741
37.751,0.95608,0.277341,3,11,0,-36.0103,5.0073,9.99512,0.0228877
39.4615,0.961447,0.277341,1,3,0,-37.4954,5.01824,9.99777,0.0194988
39.1162,0.971065,0.277341,2,7,0,-37.9043,5.01889,9.99811,0.0126901
39.2355,1,0.277341,3,15,0,-38.9897,5.01913,9.99742,0.0144039
38.4708,0.633402,0.277341,4,15,0,-36.729,5.00069,10.0026,0.00907421
37.8955,0.880914,0.277341,3,7,0,-36.9876,4.98247,10.005,0.00748428
37.4013,0.556094,0.277341,3,15,0,-35.3566,5.00547,10.0039,0.0205749
39.2559,0.982896,0.277341,2,3,0,-36.7267,4.98921,10.0028,0.0153623
39.011,0.901728,0.277341,3,7,0,-38.0153,4.99164,10.0009,0.0481064
37.4132,0.984175,0.277341,2,7,0,-36.0546,4.95232,10.0085,0.0239541
37.4132,0.683185,0.277341,1,3,0,-35.6815,4.95232,10.0085,0.0239541
37.906,0.915029,0.277341,3,15,0,-34.4305,5.03427,9.99465,0.0099518
38.9836,0.894475,0.277341,3,7,0,-36.1008,5.03121,9.99483,0.0239442
38.1093,0.915364,0.277341,4,15,0,-35.5441,5.00789,10.0003,0.00353437
38.4791,0.844375,0.277341,2,7,0,-37.1962,5.00158,10.0022,0.0074538
39.4366,0.989622,0.277341,3,7,0,-38.3569,5.00151,10.0016,0.023323
37.8413,0.872909,0.277341,3,7,0,-37.5746,4.99806,9.99774,0.0697399
38.1556,1,0.277341,2,3,0,-37.8419,4.99949,9.99812,0.0648761
39.4894,0.978247,0.277341,4,15,0,-37.6224,4.99906,9.99979,0.0167948
39.1724,0.931988,0.277341,2,7,0,-38.6009,5.00587,10.001,0.0131345
37.7197,0.690053,0.277341,3,7,0,-36.7889,4.98192,9.99797,0.0511143
34.7329,0.939665,0.277341,3,7,0,-33.6276,4.99501,9.99324,0.106836
36.3293,0.996986,0.277341,2,3,0,-33.2192,5.01142,9.99126,0.0590516
34.4653,0.91283,0.277341,2,7,0,-32.0055,4.99014,9.9918,0.0642575
36.7048,1,0.277341,2,3,0,-33.7187,4.99897,9.99701,0.0902932
37.831,0.971535,0.277341,4,15,0,-36.3468,4.98827,10.001,0.00510436
37.0843,0.903177,0.277341,3,11,0,-34.276,4.97401,10.0029,0.00718318
36.1022,1,0.277341,2,3,0,-35.6383,4.97193,10.0081,0.00785758
38.2928,0.919198,0.277341,3,7,0,-35.297,4.98478,10.0023,0.00713236
37.9756,0.995118,0.277341,2,3,0,-37.7935,4.9826,10.0049,0.00744146
35.7204,0.469423,0.277341,3,11,0,-33.1165,5.06042,9.99152,0.0969749
37.7641,0.953284,0.277341,3,7,0,-34.7865,5.03932,9.99398,0.0122289
38.2917,0.900258,0.277341,2,3,0,-37.2514,5.03227,9.99573,0.0113789
37.9535,0.995492,0.277341,3,15,0,-37.0971,4.97688,10.0054,0.00930102
39.5585,0.91612,0.277341,3,7,0,-37.4453,4.99717,10.0009,0.0167029
39.3224,0.941454,0.277341,3,11,0,-38.9129,4.9992,9.99915,0.017262
39.4423,0.965593,0.277341,3,15,0,-38.8535,4.98602,10.0022,0.0318356
39.4377,0.999559,0.277341,3,11,0,-39.3336,5.01718,9.99743,0.0181751
39.2849,0.940202,0.277341,3,7,0,-39.1032,5.01884,9.99852,0.0178143
39.5408,0.952561,0.277341,4,15,0,-35.9153,5.00766,9.99886,0.0337158
39.3164,0.988611,0.277341,2,7,0,-38.6572,5.02488,9.99667,0.0266107
39.6893,0.994804,0.277341,3,11,0,-38.401,5.00512,9.99962,0.0205203
39.2432,0.973486,0.277341,2,7,0,-38.193,5.02152,9.99701,0.0364783
38.3269,0.935294,0.277341,3,7,0,-37.9994,5.02289,9.99325,0.0342952
39.1987,0.993876,0.277341,3,11,0,-37.9921,4.98154,10.002,0.0241597
38.9419,0.895144,0.277341,4,15,0,-38.3421,4.99783,10.0026,0.0383134
38.4272,0.962296,0.277341,3,15,0,-37.4472,4.98247,10.0052,0.0459629
37.4362,0.92771,0.277341,3,15,0,-36.2947,4.98772,9.99878,0.0761834
38.9459,0.979727,0.277341,3,7,0,-35.9391,4.99874,9.99853,0.0477934
38.4756,0.983551,0.277341,2,3,0,-38.3883,4.99724,9.99841,0.0579046
39.4126,1,0.277341,2,3,0,-38.4467,5.00334,9.99995,0.0376729
38.8198,0.995377,0.277341,3,7,0,-38.6598,5.0348,9.99512,0.0222732
39.4474,0.844778,0.277341,4,15,0,-37.1069,5.0093,9.99821,0.0161144
38.8124,0.840992,0.277341,2,7,0,-36.5215,4.99413,9.99849,0.0233746
38.3425,0.687549,0.277341,3,15,0,-35.4986,4.96299,10.0033,0.0384338
37.1427,0.900999,0.277341,4,15,0,-34.8231,5.05514,9.99398,0.0267519
37.6561,1,0.277341,2,3,0,-37.0849,5.05272,9.99386,0.0308991
39.0141,1,0.277341,3,15,0,-35.9664,4.99592,9.99841,0.025134
38.8863,0.986677,0.277341,3,15,0,-38.2918,4.98922,9.99938,0.0252898
39.5263,0.935247,0.277341,2,3,0,-38.2855,5.00262,10.0011,0.0254526
39.6792,0.999807,0.277341,3,11,0,-39.5176,5.00764,9.99877,0.0234404
39.5682,0.965545,0.277341,2,3,0,-39.4722,5.00912,9.99793,0.0233921
37.7158,0.688018,0.277341,2,7,0,-36.2036,5.00156,10.0043,0.0370472
37.6307,0.865963,0.277341,4,15,0,-35.352,4.99749,10.0031,0.00390268
38.6755,1,0.277341,3,7,0,-37.5149,5.00114,10,0.00582492
36.6804,0.944838,0.277341,3,15,0,-36.6131,5.03931,9.99382,0.0867939
34.6178,0.916964,0.277341,2,3,0,-33.464,5.0355,9.98757,0.0354903
35.2077,0.982284,0.277341,4,23,0,-33.9058,5.05505,9.99557,0.099711
35.4247,0.841243,0.277341,3,7,0,-33.0731,5.01433,9.98978,0.0538288
38.716,0.916064,0.277341,4,19,0,-33.6278,5.01257,9.99858,0.052507
37.3343,0.963588,0.277341,4,15,0,-36.3656,4.97866,10.0054,0.00495576
36.6686,0.812471,0.277341,4,15,0,-35.7423,5.03894,9.99657,0.00803625
34.2434,0.649116,0.277341,3,7,0,-32.6404,5.01942,10.0028,0.00716813
38.5807,1,0.277341,2,5,0,-35.4593,5.00917,10.0011,0.0092897
39.0166,0.826521,0.277341,4,15,0,-36.7006,5.00444,9.99759,0.0180502
39.0122,0.999715,0.277341,3,15,0,-38.8514,4.99136,9.9998,0.0186403
38.5037,0.942095,0.277341,3,11,0,-38.2296,4.99541,10.004,0.0364473
39.0751,1,0.277341,2,3,0,-38.4536,4.99013,10.003,0.0402682
38.902,0.887708,0.277341,1,3,0,-37.967,4.98161,10.0005,0.037604
38.8132,0.993808,0.277341,4,15,0,-38.0777,5.01314,9.998,0.00776888
38.4151,0.997419,0.277341,3,7,0,-38.2325,4.99914,10.0004,0.00453779
38.3367,0.983399,0.277341,3,15,0,-38.0565,5.0157,9.99896,0.00526157
38.265,0.526298,0.277341,3,9,0,-33.7511,4.98442,10.0009,0.0126663
39.0905,0.976957,0.277341,4,15,0,-37.4276,5.01846,9.99909,0.0334361
39.115,0.952582,0.277341,3,15,0,-37.7728,4.97643,10.0034,0.0376775
38.098,0.957179,0.277341,3,7,0,-37.9023,4.97172,10.0059,0.0576346
36.9855,0.962099,0.277341,2,3,0,-36.8216,4.96542,10.0057,0.0848548
32.1049,0.759441,0.277341,2,3,0,-31.2365,4.9629,10.0057,0.173518
31.6452,0.918428,0.277341,3,15,0,-27.1299,4.92856,10.0123,0.0105129
37.6916,0.984535,0.277341,3,15,0,-29.7759,5.01963,9.9971,0.0031617
39.4228,0.986901,0.277341,3,15,0,-36.9202,5.01691,9.99814,0.0170232
36.9556,0.897852,0.277341,3,11,0,-35.8053,4.9337,10.0112,0.0647535
37.4023,0.888288,0.277341,3,11,0,-34.7254,4.99378,10.0055,0.0512609
39.0397,0.950079,0.277341,2,7,0,-36.7179,4.98362,10.0045,0.0282662
39.0397,0.707597,0.277341,2,3,0,-37.0499,4.98362,10.0045,0.0282662
38.6126,0.929323,0.277341,3,7,0,-37.4417,4.99197,10.0044,0.020211
37.5294,0.777777,0.277341,3,7,0,-35.1814,4.99165,10.0004,0.0785232
38.4721,0.967042,0.277341,4,15,0,-35.6904,4.99093,9.99911,0.0176433
38.9614,0.919178,0.277341,2,7,0,-36.5048,4.9905,10.0008,0.0490609
38.8048,0.955033,0.277341,2,7,0,-37.943,4.97911,10.0009,0.0410212
38.6019,0.85488,0.277341,2,7,0,-35.7187,5.025,9.99892,0.0211233
38.5351,0.96265,0.277341,4,15,0,-36.9265,4.96726,10.003,0.0452021
38.6612,1,0.277341,2,3,0,-38.4357,4.97126,10.0041,0.049637
36.2974,0.945976,0.277341,3,15,0,-35.5049,5.05167,9.98887,0.0244667
37.8881,0.647382,0.277341,3,15,0,-31.901,5.03226,9.99785,0.0517439
38.1472,0.948538,0.277341,3,7,0,-36.4615,5.04737,9.99217,0.0454019
38.9972,0.989361,0.277341,3,7,0,-37.9909,5.028,9.99455,0.0341991
38.586,0.89296,0.277341,3,9,0,-37.8874,5.01159,10.0015,0.0323601
38.607,0.978497,0.277341,2,7,0,-36.5023,4.98328,10.0034,0.0533587
38.3525,0.970985,0.277341,3,15,0,-34.3367,5.03241,9.99279,0.0473428
37.0283,0.787656,0.277341,3,15,0,-35.3637,4.98418,9.99755,0.0292844
39.5646,1,0.277341,1,3,0,-37.1965,4.99546,9.99994,0.0271253
39.3905,0.921801,0.277341,2,3,0,-38.8955,4.98989,10.0006,0.023941
39.4526,0.998284,0.277341,3,15,0,-39.0941,5.00986,9.99849,0.0360768
38.6758,0.947893,0.277341,2,7,0,-37.6932,5.03969,9.99405,0.03456
35.2245,0.762856,0.277341,2,3,0,-34.62,5.0402,9.98827,0.028611
35.3479,0.874799,0.277341,2,7,0,-31.6283,5.02994,9.98887,0.0942716
29.6983,0.901485,0.277341,3,7,0,-28.4137,5.09166,9.99331,0.0308882
35.0712,1,0.277341,2,7,0,-28.9618,5.09058,9.98966,0.0553241
34.529,1,0.277341,3,7,0,-34.2913,5.07374,9.98168,0.0700663
35.1078,1,0.277341,2,3,0,-34.3565,5.07073,9.98306,0.0738726
37.0829,0.949348,0.277341,3,7,0,-34.0031,5.05984,9.99273,0.0290966
36.1533,0.978666,0.277341,3,7,0,-35.4789,5.05096,9.99011,0.0158907
37.4983,0.998719,0.277341,3,7,0,-35.6664,5.05272,9.99187,0.0223545
38.6879,0.902781,0.277341,3,15,0,-36.8516,5.03631,9.99336,0.0363654
39.1137,0.913801,0.277341,3,7,0,-37.4568,5.02659,9.99517,0.0343119
39.3411,1,0.277341,2,3,0,-39.109,5.02397,9.99641,0.0283175
39.3792,0.972231,0.277341,2,7,0,-37.1324,5.0039,9.99958,0.0123977
38.3689,0.949267,0.277341,2,7,0,-38.1081,5.00386,10.0015,0.00546072
38.7884,0.89295,0.277341,3,15,0,-36.3331,5.03109,9.99417,0.0228556
39.3198,0.860332,0.277341,2,7,0,-37.7587,5.01768,9.99825,0.0342136
39.4413,0.983344,0.277341,2,7,0,-38.3707,5.01021,9.99815,0.0158563
38.9057,0.876017,0.277341,2,3,0,-38.7495,5.01882,9.99909,0.0133861
35.8481,0.516635,0.277341,3,15,0,-33.9795,4.98989,9.99918,0.00236502
37.4091,0.968887,0.277341,2,3,0,-36.1692,4.99397,10.0024,0.00195155
38.5161,0.881372,0.277341,4,15,0,-36.374,5.01394,9.99655,0.0100297
38.1928,0.896228,0.277341,3,15,0,-37.1863,5.00933,10.0017,0.00945233
37.1214,0.968241,0.277341,2,7,0,-35.0332,5.026,9.99415,0.00657238
38.5384,0.992773,0.277341,4,15,0,-36.8342,4.99922,10.0003,0.00522166
38.9885,0.910822,0.277341,4,15,0,-37.8271,4.99824,10.0003,0.00868264
39.508,0.999976,0.277341,3,7,0,-38.9876,5.00522,9.99905,0.0157481
38.0325,0.755219,0.277341,4,15,0,-37.7672,5.00431,9.99617,0.0193381
38.2549,1,0.277341,2,3,0,-37.5738,5.02,10.0006,0.0308957
38.0956,0.994485,0.277341,2,7,0,-36.8617,5.02945,9.99896,0.0320856
38.8097,0.922658,0.277341,3,15,0,-37.2807,5.01668,10,0.015876
38.7278,0.992835,0.277341,4,15,0,-38.3201,5.0269,9.99743,0.0424706
37.4765,0.728998,0.277341,3,7,0,-35.5226,5.01677,9.99251,0.0398739
37.8567,0.94201,0.277341,2,3,0,-36.7185,5.04301,9.99631,0.0343427
38.6854,0.98642,0.277341,3,7,0,-37.1801,5.02314,9.99924,0.0301025
35.4391,0.913174,0.277341,3,15,0,-33.881,5.02869,9.99141,0.0133826
37.6662,0.872526,0.277341,4,15,0,-33.8685,4.95204,10.0088,0.056814
36.5519,0.901894,0.277341,2,3,0,-36.1902,4.93597,10.0053,0.0705769
38.7516,0.936961,0.277341,3,15,0,-35.1153,4.98228,10.0052,0.0233709
38.8166,1,0.277341,2,3,0,-38.6828,4.98212,10.0051,0.0237574
38.9235,0.970517,0.277341,4,15,0,-37.5295,5.01808,9.99534,0.0225192
37.4911,0.923925,0.277341,3,15,0,-36.8744,5.01086,10.0007,0.0711817
39.0586,0.977893,0.277341,3,11,0,-36.9976,5.0188,9.99553,0.0227887
37.8334,0.973937,0.277341,4,23,0,-37.4507,5.03855,9.99082,0.0398415
39.2956,0.96756,0.277341,3,7,0,-36.3646,5.01099,9.99702,0.0209049
37.7404,0.989656,0.277341,4,23,0,-37.0039,5.05037,9.9916,0.0559843
37.7608,0.989627,0.277341,3,7,0,-36.5646,5.05359,9.99029,0.0441262
36.9313,0.989171,0.277341,3,7,0,-36.7135,5.06628,9.98847,0.0608506
38.6259,0.993129,0.277341,3,11,0,-36.223,4.97931,10.0044,0.0127865
37.7935,0.817709,0.277341,4,15,0,-36.4457,5.03256,9.9981,0.0165316
37.9901,0.940542,0.277341,2,7,0,-35.6824,5.01083,9.99484,0.0597788
38.7207,0.991736,0.277341,4,15,0,-37.7528,5.01503,9.99964,0.00925618
39.0854,0.899811,0.277341,2,3,0,-38.2626,5.01325,9.99798,0.0103586
37.8787,0.728521,0.277341,4,15,0,-37.0884,5.00056,10.0039,0.0159153
39.0369,1,0.277341,2,3,0,-38.1511,4.99665,10.0028,0.0144178
36.2668,0.861038,0.277341,3,15,0,-33.8035,4.94008,10.0083,0.024226
33.0793,0.917706,0.277341,3,7,0,-29.9342,4.98548,9.99977,0.155557
34.6815,1,0.277341,2,3,0,-33.0868,4.98648,10.0007,0.129759
33.779,0.95429,0.277341,2,3,0,-33.2458,4.99054,9.99968,0.144673
39.2895,0.892671,0.277341,4,15,0,-33.0525,4.98748,10.0028,0.0166416
37.7339,0.601438,0.277341,3,15,0,-36.0263,4.96331,10.0046,0.0187576
35.927,0.624006,0.277341,3,9,0,-34.436,5.03286,10.0003,0.0780297
35.7315,0.95005,0.277341,3,7,0,-34.7572,5.05091,9.99603,0.0169428
37.7371,1,0.277341,3,7,0,-35.7793,5.04852,9.99362,0.020825
38.037,0.884608,0.277341,2,3,0,-36.7994,5.04134,9.99399,0.0163967
35.6486,0.805024,0.277341,3,7,0,-34.8218,5.05449,9.99388,0.011741
32.9111,0.551513,0.277341,2,3,0,-31.5841,5.03496,9.98982,0.00765146
37.9159,1,0.277341,4,15,0,-33.4661,5.03882,9.99696,0.0241751
38.8219,0.99764,0.277341,3,13,0,-37.6434,4.99508,10.0037,0.0196214
38.0859,0.969759,0.277341,3,11,0,-37.3757,5.04003,9.99523,0.0515906
36.9739,0.962719,0.277341,3,7,0,-36.282,5.04149,9.99169,0.0144559
33.7428,0.356534,0.277341,3,7,0,-31.9933,4.98187,9.99191,0.0812067
37.9954,0.938723,0.277341,3,7,0,-33.5521,5.03442,9.9966,0.0125726
38.598,0.920731,0.277341,4,15,0,-36.4476,5.01987,9.99772,0.00750626
38.6383,0.979474,0.277341,2,7,0,-35.9919,5.02653,9.99571,0.0120517
38.7139,1,0.277341,4,15,0,-38.1485,4.99019,10.0003,0.054174
38.3831,0.953624,0.277341,2,7,0,-35.5825,4.96439,10.005,0.0237437
36.6647,1,0.277341,3,7,0,-36.3617,4.94032,10.0104,0.0795002
36.5935,0.963276,0.277341,3,7,0,-35.6318,4.95133,10.0117,0.0539158
38.2101,0.982822,0.277341,3,15,0,-35.481,4.96933,10.002,0.055322
37.9453,0.995127,0.277341,3,15,0,-35.8118,4.94719,10.0078,0.0450569
38.8657,0.917766,0.277341,2,7,0,-37.0616,4.97028,10.0054,0.0300347
38.9335,0.927169,0.277341,2,7,0,-37.2122,4.98368,10.0043,0.0380452
38.1337,0.925479,0.277341,4,15,0,-36.5373,5.02276,9.99973,0.0152694
38.1337,0.521685,0.277341,1,1,0,-36.4699,5.02276,9.99973,0.0152694
38.7706,0.949634,0.277341,3,15,0,-37.0621,5.02725,9.99418,0.0239586
38.5924,0.918059,0.277341,3,15,0,-36.9609,4.96582,10.0064,0.0392989
39.1268,0.962739,0.277341,3,15,0,-37.4419,5.00936,9.99947,0.00945487
39.1605,0.970845,0.277341,3,7,0,-38.7832,4.9937,10.0017,0.0108904
38.2451,0.978365,0.277341,4,15,0,-37.9991,5.01421,9.99908,0.0044427
38.6308,0.9894,0.277341,4,15,0,-37.8094,4.99984,9.99842,0.0555423
36.6726,0.792829,0.277341,3,7,0,-34.9605,4.98031,9.99663,0.0662951
38.3417,0.915314,0.277341,4,15,0,-35.2671,5.03582,9.99492,0.0147932
38.061,0.877243,0.277341,2,3,0,-37.4841,5.02624,9.9941,0.0140537
39.0458,0.68212,0.277341,2,3,0,-36.5063,5.02318,9.99547,0.0195783
39.1824,0.949712,0.277341,3,7,0,-37.9038,5.00898,9.99732,0.0175548
39.1804,0.988669,0.277341,1,3,0,-38.8419,5.01227,9.99727,0.0148554
38.8357,0.931135,0.277341,4,15,0,-38.4026,4.99486,9.9999,0.010901
38.5306,0.987815,0.277341,4,15,0,-37.8118,5.00153,10.0032,0.0194275
39.2863,0.994293,0.277341,2,7,0,-37.4834,5.00228,9.99806,0.0370099
39.3649,0.965115,0.277341,4,15,0,-38.84,5.0126,9.99815,0.013863
39.562,0.956581,0.277341,4,15,0,-38.6391,5.00369,10.0007,0.027277
36.0428,0.899856,0.277341,4,15,0,-34.472,5.04898,9.98993,0.0162971
33.8315,0.615779,0.277341,3,7,0,-31.6169,5.05921,9.99509,0.0134562
34.6813,0.991998,0.277341,2,3,0,-33.0619,5.03645,9.98913,0.0209175
38.69,1,0.277341,3,15,0,-33.4093,4.9811,10.0018,0.016629
38.5509,0.995529,0.277341,4,15,0,-37.6377,4.98937,10.0015,0.0577857
39.3573,0.908094,0.277341,3,11,0,-37.2166,5.01067,9.997,0.0245008
35.9768,0.760173,0.277341,4,15,0,-34.8429,4.9899,10.0011,0.000657123
36.6146,0.955168,0.277341,3,7,0,-35.816,5.00353,9.99972,0.000719508
37.1428,0.848614,0.277341,4,15,0,-33.9175,5.05061,9.98935,0.0312103
36.0663,0.988515,0.277341,3,7,0,-35.0381,5.05432,9.99194,0.0930651
38.9434,0.984996,0.277341,3,11,0,-34.5231,5.01418,9.99641,0.0461382
37.16,0.791615,0.277341,2,7,0,-35.6552,4.99616,9.99472,0.0500486
36.8267,0.959525,0.277341,3,7,0,-35.5304,5.05443,9.99445,0.0236459
39.1221,0.949001,0.277341,3,7,0,-36.0618,4.9796,10.0044,0.0305932
38.7093,0.996407,0.277341,3,15,0,-38.5071,5.03622,9.99511,0.0216548
38.7239,1,0.277341,3,7,0,-38.4336,5.03425,9.99352,0.0285464
38.6625,0.920352,0.277341,1,3,0,-38.1677,5.03801,9.99546,0.0297932
35.8985,0.893064,0.277341,3,7,0,-34.7197,5.05664,9.98994,0.0951589
36.4074,0.987504,0.277341,3,7,0,-34.931,5.04498,9.98985,0.020977
38.1045,1,0.277341,2,7,0,-35.7121,5.03755,9.9965,0.0189943
38.3947,0.553329,0.277341,2,3,0,-34.8014,5.03215,9.99785,0.0284505
39.0092,1,0.277341,1,1,0,-38.5295,5.02817,9.99727,0.029037
39.2988,0.996408,0.277341,4,15,0,-38.7997,5.00693,10.001,0.0176213
37.2084,0.718398,0.277341,2,3,0,-36.9681,5.01091,10.0031,0.0194819
36.9797,0.921287,0.277341,3,15,0,-35.9887,4.99385,10.004,0.0789576
38.1346,0.890978,0.277341,3,7,0,-34.5304,4.96438,10.0035,0.0267338
37.9494,0.990636,0.277341,2,3,0,-37.7607,4.97865,10.0069,0.0261752
38.3804,1,0.277341,4,15,0,-37.7447,4.9783,10.0007,0.0549378
38.8378,0.959546,0.277341,2,7,0,-37.5268,4.96897,10.0041,0.0405457
38.5866,0.945253,0.277341,4,15,0,-37.1622,5.0187,9.99803,0.0526395
37.2812,0.907497,0.277341,2,3,0,-36.4575,4.99712,9.99616,0.0736095
35.4711,0.594198,0.277341,3,11,0,-30.7562,4.99462,9.99773,0.00308013
37.8861,1,0.277341,1,1,0,-36.316,5.00246,9.99895,0.00347025
37.9064,0.889365,0.277341,3,7,0,-37.0978,4.9902,10.0028,0.00352031
39.2355,0.844551,0.277341,4,15,0,-36.8052,5.01443,9.9999,0.0251137
38.9212,0.998405,0.277341,2,7,0,-38.7815,5.01744,9.99519,0.0262762
37.8692,0.998024,0.277341,3,15,0,-37.4108,5.05251,9.99333,0.0342869
37.6039,0.968946,0.277341,4,15,0,-36.2215,4.95675,10.0068,0.0205081
37.3551,0.965829,0.277341,4,15,0,-37.1486,4.9549,10.006,0.0213806
37.4499,1,0.277341,3,7,0,-36.9721,4.96623,10.0069,0.0704224
38.0018,0.983341,0.277341,2,7,0,-36.7039,4.9655,10.0021,0.0558274
37.1129,0.887689,0.277341,3,15,0,-35.294,4.98135,10.0011,0.00696052
38.3347,0.964226,0.277341,3,15,0,-36.7177,5.02131,9.9967,0.00664656
39.1464,0.952406,0.277341,4,15,0,-37.7666,4.9771,10.0043,0.0306259
39.4874,0.995877,0.277341,3,7,0,-38.8785,4.98839,10.0017,0.031929
38.5541,0.836627,0.277341,4,15,0,-35.7214,4.99458,9.99743,0.0347401
38.8582,1,0.277341,1,1,0,-38.5375,4.99743,9.99755,0.0364561
37.7827,0.951271,0.277341,4,15,0,-36.456,4.97531,10.0036,0.00852887
37.5965,0.695538,0.277341,3,15,0,-35.8032,5.03326,9.9973,0.0103314
37.8937,0.995819,0.277341,4,15,0,-37.2169,5.0023,10.0018,0.064403
38.2546,0.949985,0.277341,4,15,0,-37.1515,4.99049,10.0048,0.0147297
38.677,0.994795,0.277341,3,15,0,-37.8143,5.01445,10.0004,0.012873
37.7476,1,0.277341,3,7,0,-35.8241,5.02427,9.99289,0.0621221
38.9144,0.955792,0.277341,3,11,0,-37.0237,5.00273,9.9991,0.00890586
39.5802,0.766735,0.277341,3,9,0,-37.3156,4.99641,10.0007,0.0180415
39.1829,0.963013,0.277341,4,15,0,-38.6312,5.01595,9.99964,0.0196508
39.3153,0.985196,0.277341,3,15,0,-38.6796,4.9838,10.0027,0.0358653
38.3431,0.954025,0.277341,3,15,0,-36.4218,5.04116,9.99224,0.030441
38.8713,0.673627,0.277341,3,15,0,-34.5623,5.01409,10.0006,0.0195047
38.9375,0.996434,0.277341,4,15,0,-38.3731,4.98938,10.0041,0.0192086
38.3969,0.997642,0.277341,3,11,0,-37.6429,4.95727,10.0062,0.0364364
34.7836,0.975206,0.277341,3,15,0,-32.6358,4.89319,10.0175,0.0971365
37.3856,0.979222,0.277341,3,15,0,-33.679,4.97109,10.0079,0.0591455
38.6282,0.965291,0.277341,3,11,0,-36.7653,5.02853,9.99777,0.0177292
38.5519,1,0.277341,2,3,0,-38.3803,5.02032,9.99533,0.0142035
37.6412,0.856368,0.277341,4,15,0,-37.3153,5.03662,9.99729,0.0165277
38.5976,0.983687,0.277341,2,3,0,-37.3855,5.03048,9.99401,0.0201305
38.365,0.988665,0.277341,4,15,0,-38.2451,5.03886,9.99561,0.0209682
38.365,0.644262,0.277341,1,3,0,-36.6216,5.03886,9.99561,0.0209682
38.9623,1,0.277341,3,7,0,-38.1139,5.01695,9.99834,0.0445411
38.9875,0.963482,0.277341,3,11,0,-38.417,4.99357,9.99905,0.0214213
39.0063,0.99582,0.277341,3,13,0,-38.4212,5.02301,9.99845,0.0195385
38.9132,0.969396,0.277341,3,11,0,-38.4709,4.98764,10.004,0.0383092
