# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=15
# stan_version_patch=0
# init=random
# enable_random_init=0
# seed=2102757686
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=output_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,sigma
-40.8127,0.988615,0.612117,3,7,0,41.0498,4.98054,10.013,0.933375
-40.8127,0.00138409,0.912153,1,3,0,42.1049,4.98054,10.013,0.933375
-41.6603,0.99664,0.177326,5,31,0,42.4461,5.0027,10.0086,0.818844
-40.9201,0.896822,0.269211,2,7,0,44.3155,5.15972,10.005,0.910915
-40.1979,1,0.332045,2,7,0,41.231,5.1012,9.99525,0.945644
-41.4828,0.660402,0.503733,2,3,0,41.8399,5.03766,9.97409,0.940378
-43.8191,0.876003,0.383579,2,3,0,43.8253,4.98565,9.9653,0.938112
-41.0855,1,0.45145,2,3,0,43.3222,5.26866,9.99008,0.939745
-40.0424,0.286548,0.67953,3,7,0,42.8971,5.25014,9.97977,0.928721
-39.6174,0.997066,0.246718,3,15,0,40.5685,5.24024,9.96556,0.903233
-40.1818,0.972114,0.3688,3,7,0,40.2384,5.30468,9.9466,0.946792
-40.0426,0.912535,0.522824,2,3,0,40.6567,5.29256,9.95638,0.956157
-40.8109,0.380855,0.657309,2,5,0,43.6868,5.12821,10.001,0.973306
-40.275,0.998307,0.292389,3,15,0,41.0904,5.14486,9.97286,0.958282
-39.9914,0.938734,0.434402,2,3,0,40.858,5.20022,9.98649,0.923512
-41.673,0.592646,0.573102,3,7,0,43.5457,5.05846,9.96847,0.882593
-39.9474,1,0.387609,2,3,0,41.341,5.15866,9.99093,0.889248
-40.1461,0.838403,0.573813,2,3,0,40.4939,5.07693,9.98827,0.876376
-43.2091,0.719993,0.622077,2,7,0,45.4418,4.98698,10.0321,0.824698
-41.1124,0.971977,0.538296,3,7,0,44.9276,5.33873,9.92989,0.95927
-40.7128,0.982485,0.750692,3,7,0,41.4414,5.31662,9.93401,0.91498
-40.7128,2.59081e-06,1.06465,1,1,0,40.9353,5.31662,9.93401,0.91498
-41.0269,0.973394,0.239127,4,15,0,43.1821,5.14334,9.99296,1.00408
-41.3148,0.980258,0.334057,3,15,0,43.2733,5.36868,9.94107,1.01649
-41.4886,0.945123,0.471288,2,3,0,41.6756,5.41334,9.94872,1.01699
-40.7382,0.762287,0.621244,3,7,0,42.3369,5.3305,9.96278,0.823841
-42.2846,0.57037,0.583498,2,7,0,43.1685,5.27399,9.93065,0.849221
-41.5678,0.985274,0.385687,3,7,0,43.3242,5.28073,9.94087,0.820591
-40.4471,0.978146,0.545596,3,7,0,41.9706,5.1408,9.97124,0.964616
-41.4169,0.630796,0.759678,2,7,0,42.5024,5.39613,9.91785,0.913473
-41.1407,0.981738,0.562401,4,15,0,42.9514,5.0097,9.99435,0.980128
-41.1407,0.0832858,0.785922,3,7,0,44.3185,5.0097,9.99435,0.980128
-41.2893,0.999122,0.218096,3,7,0,41.567,5.11384,10.0037,0.998948
-43.1816,0.880277,0.314734,3,15,0,46.0486,4.79698,10.0506,0.928269
-40.8211,0.84474,0.366426,3,15,0,46.2717,5.11983,9.9664,0.865702
-41.0212,0.961853,0.400038,3,11,0,42.9589,5.38441,9.93281,0.83431
-39.9738,0.871987,0.536837,3,7,0,41.8097,5.13616,9.97358,0.908148
-41.4981,0.45618,0.613537,2,7,0,42.9787,5.29822,9.97375,1.02237
-40.6381,0.996759,0.337693,3,7,0,41.878,5.27617,9.9516,0.986472
-40.6404,0.990555,0.480334,3,7,0,41.1022,5.34872,9.95429,0.824779
-41.5162,0.198165,0.674073,2,3,0,43.2966,5.24581,9.93642,0.893217
-40.0194,0.97598,0.238627,2,7,0,42.5959,5.34882,9.95822,0.870938
-40.6924,0.758343,0.326553,2,3,0,42.6549,5.27223,9.94071,0.884012
-40.2121,0.99952,0.306477,4,15,0,41.2353,5.22342,9.9802,0.844711
-40.189,0.942022,0.435259,2,7,0,41.3249,5.13019,9.97109,0.922369
-40.6678,0.750692,0.55884,2,7,0,41.569,5.25625,9.94261,0.919866
-40.8662,1,0.517001,2,7,0,41.4414,5.26483,9.98505,0.966667
-40.8662,0.124892,0.730637,1,1,0,42.6844,5.26483,9.98505,0.966667
-40.8729,0.999312,0.234454,4,15,0,40.9448,5.27755,9.98151,0.843924
-42.7394,0.88098,0.331051,3,11,0,43.3266,5.10426,9.9528,0.98474
-40.1178,1,0.382263,2,7,0,42.542,5.22062,9.98381,0.941404
-40.9182,0.990048,0.538132,3,7,0,41.143,5.03443,9.9894,0.972153
-43.1025,0.564373,0.743307,3,7,0,43.4922,4.92242,9.99081,0.852015
-40.653,0.978235,0.504917,3,7,0,43.0755,5.00116,10.0123,0.900404
-40.7547,0.95391,0.682526,1,1,0,40.8003,4.97352,10.0081,0.896054
-40.7547,0.0773948,0.884473,2,5,0,42.0109,4.97352,10.0081,0.896054
-39.8115,0.969741,0.270535,4,17,0,41.5118,5.34447,9.9546,0.896385
-40.6853,0.891594,0.360277,2,7,0,43.7961,5.3895,9.92873,0.874515
-41.2544,0.97626,0.421452,3,7,0,41.7773,5.42819,9.91756,0.93989
-42.6618,0.41814,0.565317,2,7,0,46.8282,5.33735,9.97407,0.791587
-41.5735,0.849972,0.305828,3,15,0,47.358,5.48199,9.91225,0.870511
-40.7957,1,0.334097,4,15,0,42.443,5.39473,9.9531,0.835747
-41.4268,0.995011,0.464625,4,19,0,42.7141,5.42737,9.93198,1.0093
-40.3353,0.710174,0.639613,2,3,0,41.987,5.43706,9.93792,0.927791
-39.7873,0.983353,0.556657,3,7,0,40.9104,5.17073,9.97281,0.879768
-40.0709,0.327202,0.750179,3,7,0,40.6233,5.19322,9.97849,0.960414
-41.6775,0.910159,0.354911,3,7,0,42.2705,5.16552,9.97773,1.04343
-40.156,1,0.425617,3,7,0,42.3908,5.40541,9.9422,0.878467
-41.1093,0.912555,0.58771,2,3,0,41.4584,5.41817,9.92674,0.843874
-41.6243,0.255736,0.705532,3,7,0,42.7481,5.07683,10.0193,0.874559
-40.4075,0.995343,0.301121,4,15,0,42.249,5.38398,9.9355,0.946961
-41.6075,0.929178,0.411963,3,7,0,43.0029,5.1453,9.96969,0.800416
-42.9911,0.942102,0.507248,2,3,0,43.8388,5.21681,9.97455,0.755536
-42.774,0.536494,0.636465,2,3,0,44.022,5.30167,9.97494,0.775634
-40.9095,1,0.42465,2,3,0,43.1516,5.15484,9.97237,0.815321
-39.9845,0.954627,0.582323,2,7,0,41.9602,5.38255,9.9499,0.897387
-41.9885,0.296978,0.743087,2,7,0,42.7362,5.41581,9.96431,1.00323
-42.3896,0.974392,0.343919,3,11,0,43.2461,5.11741,10.0202,0.869426
-40.7238,1,0.452426,4,23,0,43.5832,5.11942,9.9696,0.96243
-42.0055,0.933106,0.617962,2,7,0,43.3902,5.34595,9.97068,0.805014
-40.441,0.30294,0.760739,2,7,0,42.2973,5.34827,9.93645,0.868692
-40.3189,0.885551,0.358446,4,15,0,43.1378,5.31671,9.9481,0.842229
-39.9459,1,0.410678,3,7,0,40.4885,5.34674,9.95368,0.934359
-39.9159,0.962374,0.559056,3,7,0,40.2893,5.32203,9.9473,0.880985
-42.2046,0.0631712,0.717766,3,7,0,43.8728,5.19092,9.95595,1.04368
-42.0318,0.995039,0.237811,4,15,0,43.8355,5.13474,10.0107,1.00409
-40.8082,0.998803,0.320972,3,15,0,43.4031,5.23856,9.95757,0.81799
-40.5637,0.969293,0.434923,2,3,0,41.4847,5.23806,9.97057,0.817305
-39.812,0.751822,0.562981,2,7,0,41.745,5.32375,9.94938,0.908717
-39.9573,0.996522,0.526503,3,7,0,40.0583,5.35622,9.95195,0.871533
-40.405,0.178483,0.708229,3,7,0,44.4934,5.07456,9.99987,0.857732
-41.7384,0.986443,0.283428,4,15,0,42.3391,4.87921,10.0244,0.939819
-43.9658,0.814727,0.375641,2,3,0,44.3077,4.77197,10.0177,0.970508
-42.2494,1,0.386067,2,3,0,43.9216,4.91179,10.0392,0.937911
-44.136,0.910963,0.520719,2,3,0,44.4254,4.72712,10.0363,0.892212
-40.9093,0.759275,0.615501,3,7,0,45.0085,5.19162,9.95755,0.982957
-39.7433,0.966685,0.582462,2,3,0,40.8685,5.1967,9.96984,0.923773
-39.7433,0.00705777,0.745783,3,7,0,46.1203,5.1967,9.96984,0.923773
-40.8177,0.970573,0.236612,3,15,0,42.1319,5.19551,9.95616,0.973653
-39.9881,0.99919,0.304985,3,7,0,40.9741,5.20088,9.96553,0.944638
-39.6892,0.999735,0.409163,3,15,0,40.0272,5.29664,9.95727,0.88817
-40.7608,0.930588,0.548515,3,7,0,41.2636,5.19851,9.97566,0.810695
-41.2546,0.752679,0.664738,2,3,0,42.1268,5.14522,9.99963,0.82457
-40.8545,0.710387,0.623587,2,7,0,44.9097,5.30212,9.95248,0.81269
-41.4555,0.988469,0.550825,3,7,0,41.6774,5.38533,9.95011,0.803073
-41.3831,0.476753,0.723899,3,15,0,43.5232,5.12235,9.95965,0.958713
-40.6739,0.895849,0.458689,2,3,0,42.4552,5.16885,10.0012,0.911115
-43.8162,0.668924,0.528061,2,7,0,46.7917,5.19871,9.95359,0.762311
-41.943,0.977826,0.440566,3,7,0,45.3518,5.46608,9.94683,1.01642
-43.6984,0.956377,0.569094,2,3,0,44.2893,5.52641,9.911,1.07511
-40.577,0.987735,0.712326,3,7,0,45.0629,5.19417,9.96873,0.82141
-40.787,0.143098,0.930738,2,5,0,44.288,5.39707,9.9254,0.928733
-40.1784,1,0.371687,2,3,0,40.7481,5.41223,9.93744,0.915791
-39.7311,0.906537,0.494184,3,7,0,40.7129,5.28866,9.95713,0.921083
-40.0242,0.949457,0.57593,5,31,0,40.3896,5.329,9.94351,0.886054
-41.2193,0.138046,0.711975,3,7,0,43.2184,5.49842,9.92149,0.968273
-40.3116,0.989751,0.285027,4,31,0,41.8265,5.2507,9.9583,0.835385
-41.2932,0.818955,0.37282,2,3,0,42.1266,5.1857,9.95536,0.831462
-42.169,0.916357,0.384648,4,15,0,43.2477,4.93869,9.99123,0.960816
-40.7596,1,0.453801,3,7,0,42.8545,5.20287,9.96688,0.814363
-41.1956,0.68104,0.600174,2,7,0,42.3901,5.08683,9.97483,0.835306
-42.328,0.900592,0.511767,3,7,0,43.8795,5.02443,10.0309,0.882054
-39.6885,1,0.589786,4,15,0,41.7169,5.2996,9.95605,0.898305
-41.7074,0.74594,0.777998,2,7,0,41.9204,5.03282,10.0245,0.879292
-41.0545,0.295258,0.725073,2,3,0,44.7259,5.22019,9.9975,0.934601
-40.1929,0.955161,0.36634,2,7,0,43.0385,5.08002,9.99626,0.939232
-40.7356,0.865711,0.454353,2,3,0,40.9047,5.02305,9.98776,0.930852
-40.4851,0.999775,0.498781,3,15,0,41.0968,5.42053,9.94936,0.868213
-43.0716,0.932571,0.655896,3,7,0,43.5462,4.78243,10.0333,0.965137
-43.0716,3.04228e-15,1.57375,1,2,1,43.5404,4.78243,10.0333,0.965137
-43.0716,0,3.67481,0,1,1,45.1463,4.78243,10.0333,0.965137
-41.973,0.950406,0.362334,3,7,0,45.0007,5.0099,9.98397,1.00385
-40.4007,0.969664,0.330656,3,15,0,43.2566,5.3661,9.96517,0.908626
-40.7118,0.921383,0.406205,1,1,0,40.8729,5.37222,9.9682,0.914459
-42.3931,0.923332,0.497543,2,7,0,44.4708,4.86418,10.027,0.991121
-41.8464,0.857863,0.661238,3,7,0,43.7995,4.89621,10.0154,0.866129
-41.8464,0.0135158,0.751181,3,7,0,44.2749,4.89621,10.0154,0.866129
-40.2717,0.999763,0.061596,5,63,0,42.9665,5.24218,9.97766,0.966015
-40.1753,0.999144,0.112688,4,31,0,40.631,5.25223,9.97924,0.946618
-41.7634,0.979253,0.210085,3,15,0,41.9959,5.1304,9.96618,0.811264
-41.6374,0.722547,0.371896,2,3,0,44.5412,5.17837,9.96728,0.79239
-40.1789,0.997173,0.294705,3,15,0,42.3833,5.38666,9.9497,0.865952
-40.1019,0.993155,0.556544,3,7,0,41.5222,5.10782,9.98544,0.860743
-40.1019,2.21597e-18,1.03521,1,1,0,42.0264,5.10782,9.98544,0.860743
-42.0195,0.982046,0.0883065,4,31,0,43.555,5.0261,9.97069,0.925738
-41.2914,0.991803,0.16027,3,7,0,43.3948,5.1345,10.0117,0.908468
-40.9882,0.995138,0.297853,4,15,0,42.8537,5.23613,9.94341,0.944478
-43.8844,0.900392,0.554872,2,7,0,44.8418,5.20906,10.0006,1.08815
-43.8844,0.318769,0.770758,1,1,0,46.2432,5.20906,10.0006,1.08815
-42.0762,0.991899,0.188184,4,23,0,44.3513,5.26449,9.96065,0.774524
-42.4809,0.561116,0.344389,3,9,0,45.5117,5.30778,9.97039,1.06593
-41.4509,0.994402,0.176582,5,31,0,44.3012,5.02194,10.0181,0.848988
-41.3101,0.909827,0.322801,3,15,0,43.0592,4.92602,10.0222,0.894813
-39.9355,0.987882,0.457927,3,7,0,41.9778,5.33231,9.94474,0.906562
-39.9355,0.47336,0.80732,2,3,0,40.1196,5.33231,9.94474,0.906562
-40.2905,0.931247,0.328237,2,7,0,41.0068,5.39005,9.93623,0.936803
-43.7544,0.803248,0.490409,3,7,0,44.0395,5.55389,9.89002,1.0144
-40.6444,1,0.509581,3,7,0,44.4713,5.26431,9.9813,0.845722
-40.6444,0.0221937,0.911151,1,3,0,41.1952,5.26431,9.9813,0.845722
-41.4614,0.948735,0.110868,4,31,0,46.5875,5.52045,9.94206,0.90386
-41.0673,0.999487,0.172993,5,31,0,42.4862,5.2427,9.99041,0.850898
-40.9309,0.959897,0.307217,3,11,0,42.4858,5.04804,9.97803,0.891001
-40.181,0.995541,0.486244,4,23,0,41.2239,5.34863,9.9649,0.91611
-40.181,0.143901,0.839581,1,3,0,42.4313,5.34863,9.9649,0.91611
-40.6067,0.992835,0.153097,4,31,0,40.7468,5.28325,9.9831,0.888686
-41.6587,0.951878,0.262576,2,7,0,42.7791,5.2668,9.99433,0.872572
-41.2928,0.949578,0.401615,2,7,0,42.8615,5.26459,9.93559,0.935371
-40.5718,0.950931,0.606614,3,11,0,41.2386,5.41738,9.92746,0.887646
-40.5718,9.5282e-05,0.913577,2,3,0,43.1514,5.41738,9.92746,0.887646
-39.7421,0.999844,0.123364,5,35,0,41.0049,5.27042,9.97102,0.893777
-40.0567,0.981601,0.211236,3,15,0,40.6553,5.37249,9.94843,0.936728
-40.5411,0.908804,0.342847,3,7,0,41.8499,5.46469,9.93679,0.92935
-40.3543,1,0.461411,3,7,0,40.9099,5.44546,9.93369,0.910236
-40.3543,0.163389,0.773521,2,7,0,42.339,5.44546,9.93369,0.910236
-41.6826,0.98761,0.167233,3,15,0,42.7279,5.47867,9.91489,0.983747
-41.3761,0.936645,0.271962,3,7,0,43.1503,5.33659,9.92944,0.976705
-40.0452,0.99655,0.388562,3,7,0,41.6842,5.39687,9.94291,0.910695
-40.0452,0.0558251,0.637363,1,1,0,41.898,5.39687,9.94291,0.910695
-40.9111,0.998187,0.111406,4,15,0,41.0459,5.44924,9.92448,0.95763
-42.9979,0.964753,0.183718,3,7,0,43.9694,5.63367,9.90737,1.01293
-40.0082,0.997484,0.278261,4,15,0,44.2792,5.24662,9.97251,0.954659
-40.6588,0.649119,0.452275,3,7,0,43.2556,5.427,9.93163,0.85621
-41.4596,0.905483,0.326521,4,15,0,43.448,5.06789,10.0191,0.879948
-40.2168,0.911127,0.426433,4,15,0,43.714,5.16843,9.96241,0.911232
-39.9845,0.584592,0.56217,2,3,0,41.1664,5.29397,9.96729,0.859574
-40.4485,0.994449,0.352171,2,3,0,40.4973,5.28531,9.95098,0.835115
-41.7276,0.296416,0.558795,2,7,0,44.0658,5.18541,9.94716,0.857489
-42.0011,0.97648,0.184593,2,3,0,42.5795,5.17983,9.94505,0.86619
-40.1623,0.97813,0.28087,2,3,0,42.4848,5.30227,9.97401,0.89197
-41.5724,0.847721,0.426726,2,7,0,43.4342,5.41385,9.9645,0.85491
-42.8296,0.725981,0.484165,2,3,0,43.7556,5.24582,9.92997,0.859139
-40.1043,0.855121,0.420253,3,7,0,44.0173,5.26617,9.97264,0.849756
-41.1418,0.780756,0.48379,3,7,0,41.9266,5.27785,9.93805,0.966007
-44.1997,0.950024,0.473401,3,11,0,44.2515,4.76288,10.0265,0.862523
-48.3006,0.595645,0.666673,3,7,0,50.087,4.61327,10.0799,1.11921
-50.4576,0.862801,0.438386,2,3,0,50.8884,4.70181,10.091,1.17562
-41.9158,0.988992,0.51104,3,7,0,52.5094,5.02313,9.98448,0.823749
-41.6902,0.286144,0.776534,3,7,0,46.3666,5.42906,9.94227,0.804784
-41.8167,0.992197,0.267884,3,15,0,43.8792,5.14783,9.98022,1.04766
-41.8473,0.977333,0.409295,4,15,0,44.5206,5.60133,9.91827,0.9344
-41.8473,0.516104,0.603522,2,7,0,43.5638,5.60133,9.91827,0.9344
-40.1332,0.997272,0.341177,4,15,0,42.9764,5.34045,9.96081,0.860091
-39.9822,1,0.522439,3,7,0,40.5905,5.28859,9.95032,0.932955
-39.9822,0.0621108,0.800883,2,7,0,40.8532,5.28859,9.95032,0.932955
-40.1997,0.997399,0.180789,4,31,0,40.7284,5.16304,9.99357,0.935299
-40.2419,0.995649,0.275928,2,3,0,40.4128,5.14566,9.99457,0.944671
-41.1003,0.907692,0.417831,3,7,0,41.2595,5.09182,9.97117,0.971649
-40.1385,0.808086,0.528083,3,7,0,42.3479,5.38916,9.94881,0.935204
-40.4006,0.82378,0.545716,2,7,0,41.6676,5.19135,9.97438,0.983863
-40.071,0.89942,0.581577,3,15,0,41.3465,5.37907,9.94532,0.934164
-40.071,0.172004,0.719328,1,3,0,42.2784,5.37907,9.94532,0.934164
-40.3593,0.997081,0.212051,4,31,0,41.2152,5.0709,10.0003,0.94702
-40.5167,0.997045,0.318417,2,3,0,40.5407,5.05359,10.0045,0.949484
-39.8881,0.920086,0.47624,3,7,0,42.7603,5.18105,9.98564,0.874993
-40.7509,0.984417,0.611114,2,3,0,40.7915,5.05647,9.99494,0.836691
-39.98,0.522655,0.885863,2,3,0,41.1301,5.09558,9.98855,0.921769
-40.203,0.716369,0.526544,3,7,0,41.5832,5.18678,9.98044,0.837784
-39.8744,0.976501,0.455604,2,7,0,40.7873,5.2096,9.96684,0.860851
-39.8744,0.2082,0.64802,3,7,0,42.7664,5.2096,9.96684,0.860851
-41.3647,0.95228,0.213848,3,15,0,43.8913,5.38895,9.962,0.997262
-42.3586,0.966529,0.290587,3,7,0,43.7972,5.35245,9.94249,1.06205
-44.1111,0.827245,0.404469,3,7,0,47.5727,5.43956,9.90737,1.06998
-44.5218,0.980898,0.432459,2,3,0,45.4977,5.49086,9.91528,1.11164
-40.1372,0.689225,0.615383,2,3,0,45.5977,5.36678,9.95635,0.937059
-40.2249,0.869141,0.507972,2,7,0,41.6348,5.13963,9.96972,0.873682
-42.063,0.923845,0.585685,3,7,0,42.409,5.37947,9.96208,0.799717
-41.8317,1,0.745898,1,1,0,42.2072,5.32321,9.95518,0.782982
-41.8317,0.201389,1.09001,1,1,0,42.3181,5.32321,9.95518,0.782982
-42.5335,0.934213,0.369484,2,3,0,43.0472,5.29306,9.96425,0.76615
-39.9402,0.83144,0.478908,2,3,0,42.8986,5.26496,9.95773,0.857044
-41.2046,0.949677,0.514214,2,3,0,41.4206,5.20819,9.97909,0.798805
-41.2046,0.0102741,0.682922,2,3,0,42.7709,5.20819,9.97909,0.798805
-41.001,0.995643,0.1674,5,31,0,42.4946,5.31337,9.96577,0.812053
-43.2534,0.946857,0.241884,3,7,0,44.2353,5.37055,9.95072,0.758153
-41.8351,0.877369,0.319458,3,7,0,45.7753,5.48996,9.94045,0.826773
-42.8423,0.622771,0.372116,3,15,0,47.9432,5.57176,9.89456,0.982284
-44.6686,0.88015,0.275989,2,3,0,44.7751,5.51608,9.88276,0.986826
-43.6654,0.98609,0.322826,2,3,0,45.3809,5.57692,9.88836,1.00647
-43.751,0.987391,0.454183,3,15,0,45.546,4.7936,10.0256,0.850488
-41.3389,0.441275,0.638752,2,3,0,45.6581,5.02008,9.97899,0.925284
-40.4463,0.984796,0.346156,3,11,0,41.7823,5.30243,9.97605,0.943007
-43.242,0.570529,0.483847,2,7,0,44.3162,5.3089,10.0003,0.911127
-42.4667,0.999623,0.329659,2,7,0,44.1278,4.96838,9.9814,0.969447
-40.0128,0.883464,0.471574,2,7,0,42.7855,5.19744,9.98607,0.932769
-42.6052,0.273097,0.551211,2,7,0,47.4611,4.8316,10.0213,0.88151
-41.6453,0.997506,0.226673,2,3,0,42.7402,4.90971,10.0246,0.874439
-45.0494,0.895097,0.322221,3,7,0,45.8077,4.79181,10.0667,1.01432
-43.4708,0.998104,0.383973,4,15,0,46.225,5.69132,9.88334,0.924785
-46.9504,0.721986,0.543933,2,3,0,47.8373,5.90366,9.87356,0.907133
-45.686,1,0.482621,3,7,0,48.4431,5.76481,9.85888,0.953967
-45.8977,1,0.683572,2,3,0,46.7795,5.80896,9.86319,1.021
-45.8977,0.000188362,0.965807,3,7,0,47.5693,5.80896,9.86319,1.021
-44.4852,0.974972,0.256912,3,7,0,47.1068,5.61642,9.88353,1.03992
-42.0129,0.886509,0.348515,3,7,0,46.1612,5.47338,9.91713,1.01091
-40.9222,0.81349,0.407472,4,15,0,43.3037,5.05583,9.99008,0.832124
-42.052,0.97835,0.421841,3,15,0,43.5446,5.29179,9.97072,0.782297
-41.5386,1,0.572626,2,7,0,42.4811,5.32541,9.95009,0.792577
-41.9612,0.121062,0.803721,2,3,0,43.2719,5.34724,9.92984,0.817703
-39.781,0.999002,0.26763,3,7,0,42.0944,5.28758,9.96896,0.895747
-40.0789,0.941617,0.375102,3,7,0,40.6215,5.24001,9.98043,0.865426
-40.0789,0.428831,0.477884,3,11,0,46.3278,5.24001,9.98043,0.865426
-41.2481,0.961572,0.265108,3,15,0,42.3988,5.33623,9.93222,0.982456
-41.4902,0.966285,0.348616,3,7,0,42.4883,5.48611,9.93689,0.833134
-40.6126,1,0.461083,4,15,0,41.6885,5.25237,9.97129,0.994893
-40.5456,0.338002,0.642514,2,7,0,42.7067,5.40303,9.95405,0.952885
-39.9324,0.997822,0.310288,3,11,0,41.6481,5.15704,9.97,0.89405
-42.5543,0.787838,0.430492,3,7,0,43.0598,5.42276,9.90565,0.909413
-40.1398,0.99846,0.427056,3,7,0,42.4129,5.32115,9.94414,0.868543
-39.8808,0.832274,0.591247,3,7,0,40.7846,5.27029,9.96488,0.946204
-40.62,0.216284,0.628492,3,7,0,42.6994,5.37966,9.96542,0.913619
-40.3663,0.999402,0.253458,3,15,0,41.526,5.02752,10.0049,0.904063
-41.2666,0.98464,0.350897,3,7,0,41.4108,4.97873,10.0124,0.979413
-43.9988,0.809176,0.473757,3,7,0,44.7315,5.6908,9.90706,0.844711
-43.2051,0.93504,0.485702,3,15,0,46.0127,5.01402,10.0273,1.04519
-40.7755,0.516368,0.605392,2,3,0,44.6684,5.06481,9.98029,0.958535
-40.0477,0.963493,0.393957,3,7,0,41.687,5.11138,9.97938,0.924872
-40.1496,0.887355,0.512714,2,7,0,41.7753,5.35983,9.95043,0.951901
-41.0671,0.750843,0.592505,2,3,0,41.0947,5.42024,9.95922,0.956364
-39.9416,0.983493,0.554749,2,7,0,42.3763,5.28049,9.95031,0.884062
-39.8021,0.948415,0.741892,2,7,0,40.1353,5.25728,9.97117,0.86813
-39.8021,6.60235e-09,0.938823,1,1,0,41.0056,5.25728,9.97117,0.86813
-41.7342,0.87076,0.280089,3,15,0,43.8771,5.24153,9.94026,0.99064
-40.0766,0.927252,0.315471,3,11,0,43.3336,5.12384,9.98884,0.947172
-41.0019,0.984963,0.386761,3,7,0,41.0131,5.08078,9.99484,1.0003
-40.1865,0.991636,0.516695,3,7,0,41.2505,5.11588,9.99811,0.877088
-40.1865,0.0473163,0.696086,2,3,0,41.2104,5.11588,9.99811,0.877088
-39.7924,0.998708,0.226955,4,15,0,40.6205,5.25868,9.96315,0.93749
-40.0134,0.944684,0.309184,2,7,0,40.7053,5.23742,9.98276,0.90252
-40.3615,0.998681,0.387901,4,15,0,40.5264,5.1437,9.99882,0.932595
-39.716,0.9445,0.526705,3,7,0,40.7604,5.31574,9.95532,0.904955
-40.1526,0.803368,0.658796,2,7,0,40.2985,5.31264,9.9651,0.954511
-41.3716,0.39958,0.667851,3,7,0,42.1963,5.13095,9.98874,1.026
-41.4761,0.990729,0.373023,3,15,0,42.9396,4.95137,10.0235,0.868123
-44.9643,0.425887,0.498948,3,7,0,47.242,4.92583,10.01,0.76125
-43.3833,1,0.290781,4,15,0,46.1766,5.13059,9.97814,1.10146
-43.585,0.89233,0.393885,4,15,0,45.6923,4.99733,9.99859,1.09099
-43.135,0.973828,0.455177,2,3,0,44.2654,4.96556,10.0069,1.06878
-45.5925,0.511879,0.591826,2,3,0,48.26,5.15471,10.0219,1.10393
-41.3379,0.96256,0.392818,3,15,0,46.5677,4.96492,10.0066,0.848024
-41.1181,0.979085,0.501954,2,3,0,41.7728,5.0581,10.0099,0.842073
-40.919,0.323894,0.656057,2,3,0,42.3956,5.18314,9.99858,0.859033
-40.8369,1,0.333059,4,15,0,41.3941,5.11427,10.0074,0.946365
-40.8442,0.961202,0.44843,3,11,0,42.4309,5.483,9.93646,0.870146
-41.1317,0.868561,0.570211,3,7,0,42.1817,5.3539,9.95069,0.806601
-40.0166,0.85856,0.634301,2,7,0,41.5777,5.25429,9.97909,0.880134
-40.0166,0.23582,0.695209,2,7,0,42.574,5.25429,9.97909,0.880134
-40.5654,0.947001,0.313977,3,15,0,43.9391,5.43151,9.94979,0.936925
-40.5654,0.40378,0.390645,2,7,0,49.9995,5.43151,9.94979,0.936925
-40.4687,0.993411,0.224996,3,7,0,40.824,5.33644,9.93719,0.94373
-40.8232,0.986628,0.298807,2,7,0,41.5861,5.41893,9.92319,0.927193
-40.8716,0.980159,0.392497,2,3,0,41.2887,5.48643,9.92034,0.921651
-41.7681,0.907006,0.510198,2,3,0,41.9795,5.5903,9.91307,0.887783
-43.368,0.37428,0.597773,3,7,0,44.9235,4.76817,10.029,0.957787
-40.443,1,0.33224,4,15,0,43.8281,5.13192,9.96609,0.913284
-40.443,0.570154,0.443292,1,3,0,42.3962,5.13192,9.96609,0.913284
-40.8846,0.996631,0.324729,4,15,0,42.8608,5.15004,10.0048,0.93745
-40.3313,0.836549,0.430656,2,3,0,42.2995,5.04927,9.9911,0.932382
-41.6213,0.903679,0.456935,3,11,0,42.9332,5.40567,9.92532,1.00359
-41.6554,0.984727,0.531778,3,7,0,42.6442,5.25092,9.95365,0.794414
-44.1057,0.0104599,0.691517,3,7,0,46.0358,5.2414,9.93296,0.80014
-42.7607,1,0.235221,4,15,0,45.632,5.58954,9.93841,0.896205
-40.4962,0.994472,0.312556,3,15,0,42.9161,5.27872,9.98244,0.926745
-40.4018,0.666129,0.411629,2,5,0,43.7087,5.33024,9.96723,0.853427
-41.4212,0.929492,0.345778,3,11,0,42.2519,5.18549,9.99526,1.00762
-40.8956,0.999375,0.416155,3,7,0,42.2168,5.17891,9.96995,0.81168
-41.143,0.996167,0.550281,2,3,0,41.7829,5.13294,9.99551,0.814906
-41.143,0.0593223,0.723536,3,7,0,41.99,5.13294,9.99551,0.814906
-41.8897,0.898996,0.267481,2,3,0,42.4528,5.20665,9.99735,0.82112
-40.2517,0.980166,0.308571,3,7,0,42.5783,5.24182,9.97884,0.846253
